stimulus_blind_id,candidate_id,condition,prompt_category,template_id,prompt_id,payload_id,payload_class,model_id,presentation_scope,protocol_variant,topic_schedule,source_work_id,source_trial_id,source_file,source_row,source_record_sha256,text_sha256,language,license_status,safety_screen_status
B0523,Ca6715ca9ef85550dca0c6373,rankcloak_hex_nibble,procedural_instructions,procedural_instructions_template_3,procedure_garden_task,revision_v1_hmac_sha256_hex_026,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,full_message,nonseg_hex_nibble_b16,None,revision_v1_primary_v2_payload_fidelity_v2__611f85f254c4868ffe2d,revision_v1_primary_v2_payload_fidelity_v2__611f85f254c4868ffe2d,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,1211,54813afe9815266a430d914d7c5b29999aa2daa94fe56a93941f5afa51861381,bd52443a3107c4c02ab854e4a18996beaf46a40b2e83c97132a4961687198b22,en,experiment_generated_internal,not_manually_reviewed
B0524,C8bc31ded9853b8ad740cd574,rankcloak_hex_nibble,factual_explanatory_prose,factual_explanatory_prose_template_3,explain_biological_process,revision_v1_hmac_sha256_hex_032,hmac_sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,nonseg_hex_nibble_b16,None,revision_v1_primary_v2_payload_fidelity_v2__fbb93ba8b45b5a4d9928,revision_v1_primary_v2_payload_fidelity_v2__fbb93ba8b45b5a4d9928,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,1295,a295cfc513647bfdbc3bc67b7b2ebf26897cc58a29fb1cbcbdc8bf46849fff23,b2e396befa74fbc96b24318193fed160136d3073709de5eb01caa14905b6d596,en,experiment_generated_internal,not_manually_reviewed
B0526,C6dec29a9beb84f008601f80f,rankcloak_segmented_full_message,forum_question_answer,forum_question_answer_template_2,forum_purchase_advice,revision_v1_token_128_bit_hex_029,token_128_bit_hex,llama3_8b_instruct_q4_k_m,full_message,segmented_hex_single_topic,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__9ee7f0c52da3f32642aa,revision_v1_primary_v2_payload_fidelity_v2__9ee7f0c52da3f32642aa,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,2935,8a33823a00cc3a8bc2e15485c1197c4820b24c81ea37bdbc3d65cca598ead96c,d22ca63744ede437f28f69c68bd89a0bc7acb209388c7c5b3dcbfcf41d65a631,en,experiment_generated_internal,not_manually_reviewed
B0527,C3aee7961558f6d1591ef513b,rankcloak_segmented_forced_span,personal_narrative_blog,personal_narrative_blog_template_2,narrative_local_walk,revision_v1_nonce_96_bit_hex_043,nonce_96_bit_hex,qwen2_5_7b_instruct_q4_k_m,forced_span,segmented_hex_multi_topic,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__6a18c6a91603ed1510ad,revision_v1_primary_v2_payload_fidelity_v2__6a18c6a91603ed1510ad,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,2294,2d241156761d80ad4bf373512847ec95c8c0bf0be97f8b70890aaf9cf389ef2c,59839eef86ca0396fc09644781b242c241400a22e2cd98f6098a965db8f00594,en,experiment_generated_internal,not_manually_reviewed
B0528,C067836d6f82f030fb7ab92fc,ordinary_llm_control,factual_explanatory_prose,factual_explanatory_prose_template_3,explain_biological_process,revision_v1_token_128_bit_hex_007,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,ordinary_llm_control,,revision_v1_primary_v2_payload_fidelity_v2__24cdc97c0712335f271e,revision_v1_primary_v2_payload_fidelity_v2__3bde8b40706b03edda4a,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,2626,23084ed25c0919e82adea6f17b793171b6701fd06572ad9e80538cd4b6f232b1,1fe3263796c47b31f4fc26cf809651cd5fa65b58c91ec5e47ec05f2f57470923,en,experiment_generated_internal,not_manually_reviewed
B0529,Ce1ed40f34719e29c2047d337,rankcloak_segmented_full_message,forum_question_answer,forum_question_answer_template_3,forum_learning_answer,revision_v1_sha256_hex_007,sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,segmented_hex_multi_topic,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__7b78795da94beccde5b9,revision_v1_primary_v2_payload_fidelity_v2__7b78795da94beccde5b9,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,110,a3e7f357c609cc692c93ef6f970b56c6e1e833c3697b4fb53a24e75e66c7c607,eeb4fa5b034d35683fab898ed962e4d0e3d4c066067055ff4e13d5eabc54459d,en,experiment_generated_internal,not_manually_reviewed
B0532,Cdf6be12c39b2a4582c8e99f1,rankcloak_hex_nibble,professional_communication,professional_communication_template_3,professional_process_email,revision_v1_token_128_bit_hex_034,token_128_bit_hex,llama3_8b_instruct_q4_k_m,full_message,nonseg_hex_nibble_b16,None,revision_v1_primary_v2_payload_fidelity_v2__5e4f9bfe960858176487,revision_v1_primary_v2_payload_fidelity_v2__5e4f9bfe960858176487,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,3003,7af46dc83ef21ec51b734ad472ce5e4863845ad0fe12e6cef2b9199c2018e61c,7dce2f9040c7884e482e810bb045aff437afd25ecb353c92cf855f57d1233275,en,experiment_generated_internal,not_manually_reviewed
B0533,C3bf100ba6f670a194f25c238,direct_subword_calgacus,factual_explanatory_prose,factual_explanatory_prose_template_1,explain_weather_pattern,revision_v1_nonce_96_bit_hex_038,nonce_96_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,direct_subword_calgacus,None,revision_v1_primary_v2_payload_fidelity_v2__7f8a795f77ff937dbec1,revision_v1_primary_v2_payload_fidelity_v2__7f8a795f77ff937dbec1,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,2213,4893f680879ec4ce501bc594f6696a3458b2e0b08fc87e1f83951f81eaecd6df,77b0d4347d7e46ab8ad5db520f27eeb6224c098e914b34c32d4622fffc9d9dff,en,experiment_generated_internal,not_manually_reviewed
B0534,C9b41c4412754204e2a4a6fbf,rankcloak_hex_nibble,casual_conversation,casual_conversation_template_2,casual_hobby_chat,revision_v1_token_128_bit_hex_038,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,nonseg_hex_nibble_b16,None,revision_v1_primary_v2_payload_fidelity_v2__b74dc37f09e7d5257e5c,revision_v1_primary_v2_payload_fidelity_v2__b74dc37f09e7d5257e5c,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,3059,998ec2cc52ecb86036e4c61542511fc958f1b4f9936ce884be48fd0a3bc7d38a,cff110f82f5d95555a413dfaf281f0439b0ce0bcb678ccb0ec4266e48e86a4e2,en,experiment_generated_internal,not_manually_reviewed
B0537,C3ba14c2a39f52e237718c2b5,rankcloak_hex_nibble,procedural_instructions,procedural_instructions_template_2,procedure_home_task,revision_v1_sha256_hex_056,sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,nonseg_hex_nibble_b16,None,revision_v1_primary_v2_payload_fidelity_v2__65e002a26e279f639861,revision_v1_primary_v2_payload_fidelity_v2__65e002a26e279f639861,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,791,766b38315db00f63d855ba5a348d3eb0456d1835372df49590ae4330a8fa7ade,29dcfbbf09b2d2192990ed31a45e8b60cb10bcc8192cdda26c6b9b9da60096ea,en,experiment_generated_internal,not_manually_reviewed
B0538,C5ccf9a198937e1a4f4cbda95,rankcloak_ascii_b16,procedural_instructions,procedural_instructions_template_2,procedure_home_task,revision_v1_hmac_sha256_hex_042,hmac_sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,nonseg_ascii_b16,None,revision_v1_primary_v2_payload_fidelity_v2__54900b55ef982dde319a,revision_v1_primary_v2_payload_fidelity_v2__54900b55ef982dde319a,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,1433,ccf7967b149afec48325ae294f5f632d6011c608cbd5611c2e4cacb9a0a49da7,fc244d4cfdde571a6ec4f7462e480b12b47dbc6fd13819f4139299905a18eda6,en,experiment_generated_internal,not_manually_reviewed
B0539,C16c982340d1b244c2de76139,rankcloak_segmented_forced_span,personal_narrative_blog,personal_narrative_blog_template_1,narrative_small_discovery,revision_v1_sha256_hex_033,sha256_hex,qwen2_5_7b_instruct_q4_k_m,forced_span,segmented_hex_single_topic,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__47b322cac638f5c3e68a,revision_v1_primary_v2_payload_fidelity_v2__47b322cac638f5c3e68a,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,471,12d73c03a675303e9a3867a4d9a5a1dfab68ca314520f6e9d3e9e1a201e57359,22ef77bfbc32a65a5853199c8f9621fd09aeeb21aef4a1cfd5dddfde6709185f,en,experiment_generated_internal,not_manually_reviewed
B0540,Cf01dde62f77c60913b88610b,direct_subword_calgacus,factual_explanatory_prose,factual_explanatory_prose_template_1,explain_weather_pattern,revision_v1_sha256_hex_009,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,direct_subword_calgacus,None,revision_v1_primary_v2_payload_fidelity_v2__2be6062442e68ba31420,revision_v1_primary_v2_payload_fidelity_v2__2be6062442e68ba31420,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,127,3b3f58bef84a24ec2ae52da886fd0ff84d8f100e20a5a881549ee8273e464ec8,85ce1c2449ffa4bdd01fa11e7ab7ffac2b016181beffaaae8c72186441273b40,en,experiment_generated_internal,not_manually_reviewed
B0541,Ca347cdeb87d9ff9608a49399,rankcloak_ascii_b16,professional_communication,professional_communication_template_3,professional_process_email,revision_v1_token_128_bit_hex_016,token_128_bit_hex,llama3_8b_instruct_q4_k_m,full_message,nonseg_ascii_b16,None,revision_v1_primary_v2_payload_fidelity_v2__477adbd849f544e12217,revision_v1_primary_v2_payload_fidelity_v2__477adbd849f544e12217,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,2749,748791ee605c87b5ad2080c3997c7bf8b5836c905d75875b8f1fc7f5e707cde9,b7404608c3412c5eed710211d31ddf5535fa13414c316351db8a37c9e5e840eb,en,experiment_generated_internal,not_manually_reviewed
B0542,C3e8ada470d0d460b5a8a4029,rankcloak_segmented_full_message,factual_explanatory_prose,factual_explanatory_prose_template_1,explain_weather_pattern,revision_v1_token_128_bit_hex_024,token_128_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,segmented_hex_single_topic,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__ed63556f9689f01724a4,revision_v1_primary_v2_payload_fidelity_v2__ed63556f9689f01724a4,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,2865,276f3638df3d025bd4a0580e6e95d7696e8a5eea32e73050746e05348fa77609,9599ca67a6360fc8174790734b53c224686493cd3561733c33cd361fcfb7c539,en,experiment_generated_internal,not_manually_reviewed
B0543,Cc0fc46ec40f56b8d89841366,rankcloak_segmented_full_message,factual_explanatory_prose,factual_explanatory_prose_template_3,explain_biological_process,revision_v1_nonce_96_bit_hex_039,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,full_message,segmented_hex_single_topic,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__4e66bd686c47ffbed089,revision_v1_primary_v2_payload_fidelity_v2__4e66bd686c47ffbed089,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,2235,de86bcfcb37525d14b14084c00fd0a24d5fa79b638754fae43987c0b4460ee62,f94ff27ee990e4b5ac08ef6daea2547ad420ed95c08d9a6cb0ff8d78a6a2629a,en,experiment_generated_internal,not_manually_reviewed
B0544,C3072aec7321067bb2d8bf0a7,rankcloak_segmented_full_message,casual_conversation,casual_conversation_template_2,casual_hobby_chat,revision_v1_sha256_hex_023,sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,segmented_hex_single_topic,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__6b813c7388740135bdf6,revision_v1_primary_v2_payload_fidelity_v2__6b813c7388740135bdf6,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,331,21925bb5f5e3a0329ddf1230604b86dc78fd1c73bda871749f34ef1d924c2834,eeaf5ce97dad37af1942247c8aedde7221a01944ec86587112f0f91cad7f95e0,en,experiment_generated_internal,not_manually_reviewed
B0545,Cf8fe9bd775c4185911d3acb0,rankcloak_ascii_b8,casual_conversation,casual_conversation_template_2,casual_hobby_chat,revision_v1_nonce_96_bit_hex_052,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,full_message,nonseg_ascii_b8,None,revision_v1_primary_v2_payload_fidelity_v2__9ee0a0b9d7884b97b29d,revision_v1_primary_v2_payload_fidelity_v2__9ee0a0b9d7884b97b29d,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,2411,6cef6f21204b935b68b140bc5c2d660672496c8bb37d2c0f6ee6449379114694,54a6866c69c94bf26554ece241ee9be39bcbf2da1cd7ef6c4921bd595d09eeca,en,experiment_generated_internal,not_manually_reviewed
B0546,C33022059e7c7ab5c99733bc0,ordinary_llm_control,factual_explanatory_prose,factual_explanatory_prose_template_3,explain_biological_process,revision_v1_sha256_hex_028,sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,ordinary_llm_control,,revision_v1_primary_v2_payload_fidelity_v2__7c768ddbb60eb38654da,revision_v1_primary_v2_payload_fidelity_v2__9dfd204d047f74af327a,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,396,c1999be4d0a3f41825af7bdef444a6ae9a4bed1f807236e1bec3291e22e99f30,186b680f13b61252b0b37ca2ab6f40778742f5b5df31f31a4b23e172ffe71641,en,experiment_generated_internal,not_manually_reviewed
B0547,C6f24a53baca5b2298188f71b,rankcloak_segmented_forced_span,procedural_instructions,procedural_instructions_template_1,procedure_simple_meal,revision_v1_nonce_96_bit_hex_035,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,forced_span,segmented_hex_multi_topic,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__9d92ed7603bdc3b8aaeb,revision_v1_primary_v2_payload_fidelity_v2__9d92ed7603bdc3b8aaeb,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,2182,fbb2488671651581276c84be98b2162627955206bc3b6dd971b51f146756d8f6,93a9b9f2301b11808d112a23d5e71d6310f741721c6ed654f939c2a61280ab57,en,experiment_generated_internal,not_manually_reviewed
B0548,Cd74a86bf3ac6d043eafb5072,rankcloak_ascii_b8,professional_communication,professional_communication_template_3,professional_process_email,revision_v1_token_128_bit_hex_016,token_128_bit_hex,llama3_8b_instruct_q4_k_m,full_message,nonseg_ascii_b8,None,revision_v1_primary_v2_payload_fidelity_v2__9f83391a4bd5106f5ff7,revision_v1_primary_v2_payload_fidelity_v2__9f83391a4bd5106f5ff7,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,2747,d593555cb15588315bfda275b7881953e54f5ab42d57201cfff43b59359bc4a0,33ce5cc038a41058bdfe77738afa2179fa7ff48981caaabe74fc032fcc80bb4e,en,experiment_generated_internal,not_manually_reviewed
B0549,C8cd6c7544fa73c9b54e9a8bb,rankcloak_ascii_b16,personal_narrative_blog,personal_narrative_blog_template_3,narrative_learning_moment,revision_v1_sha256_hex_016,sha256_hex,llama3_8b_instruct_q4_k_m,full_message,nonseg_ascii_b16,None,revision_v1_primary_v2_payload_fidelity_v2__701d61288bb703ec12ce,revision_v1_primary_v2_payload_fidelity_v2__701d61288bb703ec12ce,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,229,0df551cc73837bd2ef5a60e6e10c5516c7e0c36a4996baa3e43c524211a81720,db13516e99286163b5fe7db73fbc266bcd5d403550ee39e9a7872d9a3c8227ac,en,experiment_generated_internal,not_manually_reviewed
B0550,C3f8d3532e2b4787d8ddcf3a7,rankcloak_hex_nibble,procedural_instructions,procedural_instructions_template_3,procedure_garden_task,revision_v1_nonce_96_bit_hex_048,nonce_96_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,nonseg_hex_nibble_b16,None,revision_v1_primary_v2_payload_fidelity_v2__dfcb31c1fca8e2f6ca61,revision_v1_primary_v2_payload_fidelity_v2__dfcb31c1fca8e2f6ca61,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,2359,23afed9da4085afbd8433133fb15efcac60903e23dffcd2d2a1c4de29bc1b850,e42b9c15a68f63ada73e157a01bab35bbe5d0bb64dec38d8ac1a58c974e6bf7e,en,experiment_generated_internal,not_manually_reviewed
B0552,C3e5d28fb9e73e837eb51fd11,rankcloak_segmented_full_message,procedural_instructions,procedural_instructions_template_3,procedure_garden_task,revision_v1_token_128_bit_hex_040,token_128_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,segmented_hex_single_topic,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__de8bfcbca4362e97522e,revision_v1_primary_v2_payload_fidelity_v2__de8bfcbca4362e97522e,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,3089,6679161725e06134b19741c63cd74b6cdd72d53a6fb5bf7ee433a063a9167817,002ca5c90d412c10643fe7d3968ffcad62c95a6fb4471d31bb58fe37925a64f7,en,experiment_generated_internal,not_manually_reviewed
B0553,Cea23753fc6236a8e28791e8a,rankcloak_ascii_b8,forum_question_answer,forum_question_answer_template_1,forum_practical_answer,revision_v1_sha256_hex_006,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,nonseg_ascii_b8,None,revision_v1_primary_v2_payload_fidelity_v2__f7a6b6fc66c3ddc4165b,revision_v1_primary_v2_payload_fidelity_v2__f7a6b6fc66c3ddc4165b,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,87,b858fe6b1d864f14ca9f7ef3772bd921759cd451618a80974732d51df355ce37,7babb10b02e76f4c244c8c1109b6b9b6ab4f3a698c9a32406db9f484f114332d,en,experiment_generated_internal,not_manually_reviewed
B0555,C185c1a708584aea1e257a140,rankcloak_ascii_b8,forum_question_answer,forum_question_answer_template_3,forum_learning_answer,revision_v1_token_128_bit_hex_028,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,nonseg_ascii_b8,None,revision_v1_primary_v2_payload_fidelity_v2__17a870a45811a59149c1,revision_v1_primary_v2_payload_fidelity_v2__17a870a45811a59149c1,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,2915,63ab3bc4f9d27aa3a0562c117ef6d0b5c5abf48e5f26282d23847ca49ea7e2f0,b1c324728d01db3de227f6d22d0c2254e88558173319f4df97ec73675656c351,en,experiment_generated_internal,not_manually_reviewed
B0556,C3e716c77a1193262b944c0dc,direct_subword_calgacus,procedural_instructions,procedural_instructions_template_2,procedure_home_task,revision_v1_nonce_96_bit_hex_013,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,full_message,direct_subword_calgacus,None,revision_v1_primary_v2_payload_fidelity_v2__847b9da42c33add3ab96,revision_v1_primary_v2_payload_fidelity_v2__847b9da42c33add3ab96,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,1863,678ae127aadf085b9b148ea6b1a1018274fde79ef231637a05a16454ef6d2798,b7fe0c022e01ed4180c5a090491a3b9a9b00ce407bff364ee582ac2d4eeac87c,en,experiment_generated_internal,not_manually_reviewed
B0557,C107a12776b6221adb4192e8a,rankcloak_hex_nibble,professional_communication,professional_communication_template_2,professional_schedule_note,revision_v1_hmac_sha256_hex_054,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,full_message,nonseg_hex_nibble_b16,None,revision_v1_primary_v2_payload_fidelity_v2__236ec6eac4da1bbc0e1d,revision_v1_primary_v2_payload_fidelity_v2__236ec6eac4da1bbc0e1d,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,1603,0e92d9f645f348eb314f1c6055ee9eb62d25db1d8a74d4d59e3d5acf3710b71e,8a14add1b8fe6a04cff9b4af33143c87b44b293a877607606992023c9f835f10,en,experiment_generated_internal,not_manually_reviewed
B0558,C9f3bfea19292c31cafbcb883,rankcloak_segmented_full_message,professional_communication,professional_communication_template_2,professional_schedule_note,revision_v1_token_128_bit_hex_032,token_128_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,segmented_hex_single_topic,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__65b05d7698986df05812,revision_v1_primary_v2_payload_fidelity_v2__65b05d7698986df05812,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,2977,7e67486fa608e9fa014f078394a16fb185b244ecbfe88fa151f781f0a9bbcb60,ab5b27537eac5f9b0beb4e53aea0a0f74fdcb50c1d4430571686ca90228dfdab,en,experiment_generated_internal,not_manually_reviewed
