study_phase,model_id,protocol_variant,prompt_category,payload_class,replay_mode,transformation_id,mitigation_id,outcome,analysis_unit,mean,standard_deviation,median,n_payloads,bootstrap_resamples_requested,ci_low,ci_high,bootstrap_resamples_valid,confidence_level,view,hardware_id
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,,aes256_gcm_base64,,,,decoding_tokens_per_second,payload,39.50718338204505,,39.50718338204505,1,100,39.50718338204505,39.50718338204505,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,,uuid_v4,,,,decoding_tokens_per_second,payload,37.79824596710478,,37.79824596710478,1,100,37.79824596710478,37.79824596710478,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,,sha256_hex,,,,decoding_tokens_per_second,payload,32.32982684025735,,32.32982684025735,1,100,32.32982684025735,32.32982684025735,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,,nonce_96_bit_hex,,,,decoding_tokens_per_second,payload,11.450696785356982,1.6244142437690081,12.12895494588115,3,100,9.597072397699916,12.626063012489878,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,,sha256_hex,,,,decoding_tokens_per_second,payload,12.288989844635815,0.018102225150167434,12.288989844635815,2,100,12.276189638477566,12.301790050794065,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,,token_128_bit_hex,,,,decoding_tokens_per_second,payload,11.442394935983609,0.629061156285343,11.442394935983609,2,100,10.997581526593192,11.887208345374026,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,,hmac_sha256_hex,,,,decoding_tokens_per_second,payload,12.579128983810948,,12.579128983810948,1,100,12.579128983810948,12.579128983810948,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,,ed25519_signature_base64,,,,decoding_tokens_per_second,payload,20.834742535032,,20.834742535032,1,100,20.834742535032,20.834742535032,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,,aes256_gcm_base64,,,,decoding_tokens_per_second,payload,41.91628503456722,,41.91628503456722,1,100,41.91628503456722,41.91628503456722,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,,uuid_v4,,,,decoding_tokens_per_second,payload,40.073670885462,,40.073670885462,1,100,40.073670885462,40.073670885462,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,,nonce_96_bit_hex,,,,decoding_tokens_per_second,payload,25.32341634992513,,25.32341634992513,1,100,25.32341634992513,25.32341634992513,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,,nonce_96_bit_hex,,,,decoding_tokens_per_second,payload,12.3016998492255,0.015707423825267637,12.3016998492255,2,100,12.290593023323682,12.312806675127318,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,,sha256_hex,,,,decoding_tokens_per_second,payload,11.119605681764135,1.7043304675961684,11.119605681764135,2,100,9.914462050744044,12.324749312784224,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,,token_128_bit_hex,,,,decoding_tokens_per_second,payload,11.932798175871682,0.9499907886001276,11.932798175871682,2,100,11.261053247187776,12.604543104555589,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,,token_128_bit_hex,,,,decoding_tokens_per_second,payload,12.402679656200345,,12.402679656200345,1,100,12.402679656200345,12.402679656200345,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,,ed25519_signature_base64,,,,decoding_tokens_per_second,payload,15.242427610192903,,15.242427610192903,1,100,15.242427610192903,15.242427610192903,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,,chacha20_poly1305_base64,,,,decoding_tokens_per_second,payload,40.311147106580144,,40.311147106580144,1,100,40.311147106580144,40.311147106580144,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,,uuid_v4,,,,decoding_tokens_per_second,payload,38.574464929600005,,38.574464929600005,1,100,38.574464929600005,38.574464929600005,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,,token_128_bit_hex,,,,decoding_tokens_per_second,payload,27.621462168983104,,27.621462168983104,1,100,27.621462168983104,27.621462168983104,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,,hmac_sha256_hex,,,,decoding_tokens_per_second,payload,13.043667627996651,,13.043667627996651,1,100,13.043667627996651,13.043667627996651,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,,nonce_96_bit_hex,,,,decoding_tokens_per_second,payload,12.612492858225757,2.532373736647703,13.628655220848763,4,100,10.088403837268956,14.25824016750892,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,,sha256_hex,,,,decoding_tokens_per_second,payload,13.425797029628162,,13.425797029628162,1,100,13.425797029628162,13.425797029628162,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,,token_128_bit_hex,,,,decoding_tokens_per_second,payload,10.713045020515,,10.713045020515,1,100,10.713045020515,10.713045020515,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,,sha256_hex,,,,decoding_tokens_per_second,payload,13.855395778854692,,13.855395778854692,1,100,13.855395778854692,13.855395778854692,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,,ed25519_signature_base64,,,,encoding_seconds,payload,4.475643735990161,,4.475643735990161,1,100,4.475643735990161,4.475643735990161,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,,aes256_gcm_base64,,,,encoding_seconds,payload,7.303769234000356,,7.303769234000356,1,100,7.303769234000356,7.303769234000356,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,,uuid_v4,,,,encoding_seconds,payload,5.61986217899539,,5.61986217899539,1,100,5.61986217899539,5.61986217899539,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,,sha256_hex,,,,encoding_seconds,payload,3.960203829992679,,3.960203829992679,1,100,3.960203829992679,3.960203829992679,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,,nonce_96_bit_hex,,,,encoding_seconds,payload,9.535421368661142,4.732978369184929,10.701216614994337,3,100,4.328480565993232,13.57656692499586,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,,sha256_hex,,,,encoding_seconds,payload,16.81883569800266,0.7319707853970656,16.81883569800266,2,100,16.30125419201795,17.336417203987367,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,,token_128_bit_hex,,,,encoding_seconds,payload,4.710732307998114,1.4404928309517895,4.710732307998114,2,100,3.692150058981497,5.729314557014732,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,,hmac_sha256_hex,,,,encoding_seconds,payload,12.82520138801192,,12.82520138801192,1,100,12.82520138801192,12.82520138801192,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,,ed25519_signature_base64,,,,encoding_seconds,payload,3.7972310970071694,,3.7972310970071694,1,100,3.7972310970071694,3.7972310970071694,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,,aes256_gcm_base64,,,,encoding_seconds,payload,3.928806556999916,,3.928806556999916,1,100,3.928806556999916,3.928806556999916,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,,uuid_v4,,,,encoding_seconds,payload,3.03867680998519,,3.03867680998519,1,100,3.03867680998519,3.03867680998519,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,,nonce_96_bit_hex,,,,encoding_seconds,payload,1.1093131179950433,,1.1093131179950433,1,100,1.1093131179950433,1.1093131179950433,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,,nonce_96_bit_hex,,,,encoding_seconds,payload,4.760843159507203,0.07410822365127201,4.760843159507203,2,100,4.7084407320217,4.813245586992707,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,,sha256_hex,,,,encoding_seconds,payload,15.282667966021108,7.33310407984807,15.282667966021108,2,100,10.0973803440138,20.467955588028417,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,,token_128_bit_hex,,,,encoding_seconds,payload,3.625598873491981,1.2274960099296655,3.625598873491981,2,100,2.757628120991285,4.493569625992677,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,,token_128_bit_hex,,,,encoding_seconds,payload,5.665897512008087,,5.665897512008087,1,100,5.665897512008087,5.665897512008087,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,,ed25519_signature_base64,,,,encoding_seconds,payload,5.452581445002579,,5.452581445002579,1,100,5.452581445002579,5.452581445002579,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,,chacha20_poly1305_base64,,,,encoding_seconds,payload,8.093847282012575,,8.093847282012575,1,100,8.093847282012575,8.093847282012575,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,,uuid_v4,,,,encoding_seconds,payload,6.890136656991672,,6.890136656991672,1,100,6.890136656991672,6.890136656991672,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,,token_128_bit_hex,,,,encoding_seconds,payload,2.4688069580006413,,2.4688069580006413,1,100,2.4688069580006413,2.4688069580006413,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,,hmac_sha256_hex,,,,encoding_seconds,payload,11.974111819989048,,11.974111819989048,1,100,11.974111819989048,11.974111819989048,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,,nonce_96_bit_hex,,,,encoding_seconds,payload,6.259775103255379,0.9776975413271118,6.11781564001285,4,100,5.435137380548895,7.158941544164189,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,,sha256_hex,,,,encoding_seconds,payload,7.179968595024548,,7.179968595024548,1,100,7.179968595024548,7.179968595024548,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,,token_128_bit_hex,,,,encoding_seconds,payload,7.415527813995141,,7.415527813995141,1,100,7.415527813995141,7.415527813995141,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,,sha256_hex,,,,encoding_seconds,payload,23.251964217997735,,23.251964217997735,1,100,23.251964217997735,23.251964217997735,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,,ed25519_signature_base64,,,,decoding_seconds,payload,3.702440872992156,,3.702440872992156,1,100,3.702440872992156,3.702440872992156,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,,aes256_gcm_base64,,,,decoding_seconds,payload,3.23991712499992,,3.23991712499992,1,100,3.23991712499992,3.23991712499992,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,,uuid_v4,,,,decoding_seconds,payload,2.5398003940063063,,2.5398003940063063,1,100,2.5398003940063063,2.5398003940063063,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,,sha256_hex,,,,decoding_seconds,payload,1.9795961270137925,,1.9795961270137925,1,100,1.9795961270137925,1.9795961270137925,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,,nonce_96_bit_hex,,,,decoding_seconds,payload,2.1267762323356387,0.32621573161553197,1.9787360170012107,3,100,1.9008300510031404,2.500762629002565,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,,sha256_hex,,,,decoding_seconds,payload,5.2079194665057,0.007671495536939732,5.2079194665057,2,100,5.202494899989688,5.213344033021713,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,,token_128_bit_hex,,,,decoding_seconds,payload,2.800849976018071,0.1539805201929298,2.800849976018071,2,100,2.6919693060190184,2.909730646017124,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,,hmac_sha256_hex,,,,decoding_seconds,payload,5.087792651014752,,5.087792651014752,1,100,5.087792651014752,5.087792651014752,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,,ed25519_signature_base64,,,,decoding_seconds,payload,3.551759752997896,,3.551759752997896,1,100,3.551759752997896,3.551759752997896,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,,aes256_gcm_base64,,,,decoding_seconds,payload,3.053705735001131,,3.053705735001131,1,100,3.053705735001131,3.053705735001131,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,,uuid_v4,,,,decoding_seconds,payload,2.3955878730048425,,2.3955878730048425,1,100,2.3955878730048425,2.3955878730048425,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,,nonce_96_bit_hex,,,,decoding_seconds,payload,0.9477394230052596,,0.9477394230052596,1,100,0.9477394230052596,0.9477394230052596,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,,nonce_96_bit_hex,,,,decoding_seconds,payload,1.9509514829915129,0.0024910721429944245,1.9509514829915129,2,100,1.9491900289867767,1.9527129369962493,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,,sha256_hex,,,,decoding_seconds,payload,5.824009993993968,0.8926609414420997,5.824009993993968,2,100,5.192803388999892,6.455216598988045,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,,token_128_bit_hex,,,,decoding_seconds,payload,2.690209821012104,0.21417227641800832,2.690209821012104,2,100,2.5387671520147705,2.8416524900094373,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,,token_128_bit_hex,,,,decoding_seconds,payload,2.580087600988918,,2.580087600988918,1,100,2.580087600988918,2.580087600988918,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,,ed25519_signature_base64,,,,decoding_seconds,payload,4.330018924010801,,4.330018924010801,1,100,4.330018924010801,4.330018924010801,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,,chacha20_poly1305_base64,,,,decoding_seconds,payload,3.175300361996051,,3.175300361996051,1,100,3.175300361996051,3.175300361996051,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,,uuid_v4,,,,decoding_seconds,payload,2.488692977989558,,2.488692977989558,1,100,2.488692977989558,2.488692977989558,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,,token_128_bit_hex,,,,decoding_seconds,payload,1.1585194079962091,,1.1585194079962091,1,100,1.1585194079962091,1.1585194079962091,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,,hmac_sha256_hex,,,,decoding_seconds,payload,4.906595431995811,,4.906595431995811,1,100,4.906595431995811,4.906595431995811,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,,nonce_96_bit_hex,,,,decoding_seconds,payload,1.9754148347492446,0.48312738686805073,1.764645946008386,4,100,1.6832384501532034,2.46040715169438,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,,sha256_hex,,,,decoding_seconds,payload,4.76694231700094,,4.76694231700094,1,100,4.76694231700094,4.76694231700094,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,,token_128_bit_hex,,,,decoding_seconds,payload,2.987012557001435,,2.987012557001435,1,100,2.987012557001435,2.987012557001435,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,,sha256_hex,,,,decoding_seconds,payload,4.619139071990503,,4.619139071990503,1,100,4.619139071990503,4.619139071990503,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,,ed25519_signature_base64,,,,peak_ram_mib,payload,5043.015625,,5043.015625,1,100,5043.015625,5043.015625,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,,aes256_gcm_base64,,,,peak_ram_mib,payload,5043.015625,,5043.015625,1,100,5043.015625,5043.015625,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,,uuid_v4,,,,peak_ram_mib,payload,5043.015625,,5043.015625,1,100,5043.015625,5043.015625,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,,sha256_hex,,,,peak_ram_mib,payload,5043.015625,,5043.015625,1,100,5043.015625,5043.015625,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,,nonce_96_bit_hex,,,,peak_ram_mib,payload,5043.015625,0.0,5043.015625,3,100,5043.015625,5043.015625,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,,sha256_hex,,,,peak_ram_mib,payload,5043.015625,0.0,5043.015625,2,100,5043.015625,5043.015625,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,,token_128_bit_hex,,,,peak_ram_mib,payload,5043.015625,0.0,5043.015625,2,100,5043.015625,5043.015625,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
