evidence_domain,source_stage,study_phase,language,model_id,protocol_variant,representation_name,alphabet_size_B,segmented,tail_policy,token_filter,leadin_tokens,topic_schedule,outcome,group_record_count,n,missing_n,payload_units,mean,standard_deviation,median,minimum,maximum,ci_low,ci_high,confidence_level,interval_method,bootstrap_resamples,bootstrap_seed
quality_bound_margin,primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,single_assigned_prompt,minimum_lower_margin_nats,240,240,0,240,0.05777756770451863,0.23684186500759488,0.0,0.0,1.9111804962158203,0.030628438889980333,0.08846008886893589,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,primary_v2,primary_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,single_assigned_prompt,minimum_upper_margin_nats,240,240,0,240,0.0057940800984700525,0.027955915890891112,0.0,0.0,0.27874183654785156,0.0027698839704195658,0.009680457313855488,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_surprisal,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,direct_subword,not_applicable,False,none,none,0,not_applicable,Q_B_nats_per_forced_token,480,480,0,480,6.148587617117246,1.2851831254779171,5.732781461245741,3.8950611091861034,9.122337866512687,6.039276493543858,6.256626410250156,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_greedy_endpoint,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,direct_subword,not_applicable,False,none,none,0,not_applicable,Q_greedy_nats_per_forced_token,480,480,0,480,1.030827369142705,0.2856598393401113,0.9869504075387737,0.4180161186573996,2.237120487907025,1.0040427435322716,1.0557259329529038,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_penalty,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,direct_subword,not_applicable,False,none,none,0,not_applicable,Delta_B_nats_per_forced_token,480,480,0,480,5.117760247974542,1.1444958389255695,4.951800788735124,2.7052454153696694,8.15655375034251,5.0148166632269655,5.221299847037878,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,direct_subword,not_applicable,False,none,none,0,not_applicable,minimum_lower_margin_nats,480,480,0,480,0.12460328042507171,0.3212736095489343,0.0,0.0,1.8677644729614258,0.09577800606687864,0.1539747015138467,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_residual,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,forced_position_residual_tokens,480,480,0,480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_tail_overhead,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,tail_overhead_tokens,480,480,0,480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_total_overhead,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,cover_length_residual_tokens,480,480,0,480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_rate,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,observed_rate_bits_per_forced_token,480,480,0,480,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_effective_rate,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,R_effective_bits_per_forced_plus_tail_token,480,480,0,480,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_code_space,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,code_space_utilization,480,480,0,480,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_code_space,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,unused_codeword_fraction,480,480,0,480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_surprisal,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,Q_B_nats_per_forced_token,480,480,0,480,4.302562527245728,0.35752672325346724,4.280483030505925,3.387291088046861,5.905265672637245,4.270298287732042,4.334261382731101,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_greedy_endpoint,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,Q_greedy_nats_per_forced_token,480,480,0,480,0.8675589379932165,0.16147777002592537,0.8732962091282599,0.37966879569810535,1.3501424541196487,0.8539093930221249,0.8815689900054778,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_rank_B_endpoint,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,Q_rank_B_nats_per_forced_token,480,480,0,480,6.554990983539269,0.6204761579361088,6.482633324368173,5.303252279542889,9.358883086475947,6.499861881634267,6.6111188242409655,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_penalty,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,Delta_B_nats_per_forced_token,480,480,0,480,3.4350035892525113,0.46850516042714085,3.4038436338305473,2.175977200269699,5.5255968769391375,3.3906805709360626,3.477278112110428,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,minimum_lower_margin_nats,480,480,0,480,0.024168370167414348,0.10280607377199617,0.0,0.0,0.9623708724975586,0.015286697000265123,0.03391380975643793,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,minimum_upper_margin_nats,480,480,0,480,0.2631872495015462,0.26921225374793145,0.22565317153930664,0.0,1.1062908172607422,0.23926852633555729,0.2856460380554199,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_residual,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,forced_position_residual_tokens,480,480,0,480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_tail_overhead,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,tail_overhead_tokens,480,480,0,480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_total_overhead,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,cover_length_residual_tokens,480,480,0,480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_rate,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,observed_rate_bits_per_forced_token,480,480,0,480,2.993637131754009,0.006824793120868606,2.9941520467836256,2.9767441860465116,3.0,2.99298794441382,2.994223730206612,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_effective_rate,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,R_effective_bits_per_forced_plus_tail_token,480,480,0,480,2.993637131754009,0.006824793120868606,2.9941520467836256,2.9767441860465116,3.0,2.9930117382553845,2.9942367858308905,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_code_space,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,code_space_utilization,480,480,0,480,0.59375,0.24829796397555298,0.5,0.25,1.0,0.5729036458333333,0.615625,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_code_space,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,unused_codeword_fraction,480,480,0,480,0.40625,0.24829796397555298,0.5,0.0,0.75,0.38385416666666666,0.42864583333333334,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_surprisal,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,Q_B_nats_per_forced_token,480,480,0,480,3.591324509583328,0.26845884751608146,3.5704904107830404,2.9138251733904594,4.931362815775262,3.5686313383238093,3.6165745965291842,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_greedy_endpoint,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,Q_greedy_nats_per_forced_token,480,480,0,480,0.8257293115455501,0.14254244045094921,0.815464816335368,0.4635520806687911,1.231053027824753,0.8127097470888521,0.8383242448943429,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_rank_B_endpoint,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,Q_rank_B_nats_per_forced_token,480,480,0,480,5.280276893773385,0.4465164056376842,5.242016062555225,4.422498729707978,7.49614270833908,5.240138205894022,5.320047147829558,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_penalty,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,Delta_B_nats_per_forced_token,480,480,0,480,2.765595198037778,0.37280186452295183,2.7514906642908112,1.9364880406579306,4.467810735106468,2.732741867704059,2.799332431789517,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,minimum_lower_margin_nats,480,480,0,480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,minimum_upper_margin_nats,480,480,0,480,0.001300938924153646,0.007048417562862999,0.0,0.0,0.06781578063964844,0.0007385947306950888,0.001965343455473582,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_residual,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,forced_position_residual_tokens,240,240,0,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_tail_overhead,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,tail_overhead_tokens,240,240,0,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_total_overhead,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,cover_length_residual_tokens,240,240,0,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_rate,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,observed_rate_bits_per_forced_token,240,240,0,240,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_effective_rate,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,R_effective_bits_per_forced_plus_tail_token,240,240,0,240,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_code_space,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,code_space_utilization,240,240,0,240,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_code_space,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,unused_codeword_fraction,240,240,0,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_surprisal,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,Q_B_nats_per_forced_token,240,240,0,240,5.029676606054294,0.5313895324719078,4.933015544773191,3.862442830860243,7.229301005789175,4.964091933173954,5.096271289504869,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_greedy_endpoint,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,Q_greedy_nats_per_forced_token,240,240,0,240,0.8099557322071043,0.1482874098856563,0.8159316136033399,0.40832522614837774,1.1675755490435709,0.7914722301987966,0.8287426354031823,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_rank_B_endpoint,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,Q_rank_B_nats_per_forced_token,240,240,0,240,6.806809966952624,0.6645559700927153,6.668628734880961,5.534901721049692,9.310834557851562,6.724412475601463,6.894976063271615,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_penalty,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,Delta_B_nats_per_forced_token,240,240,0,240,4.21972087384719,0.6379560432200715,4.1315344870090485,2.7224108278751373,6.716461360454559,4.133816568794816,4.304085068211165,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,minimum_lower_margin_nats,240,240,0,240,0.050175209840138756,0.21576563789168984,0.0,0.0,1.6128225326538086,0.025370993713537855,0.080745852291584,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,minimum_upper_margin_nats,240,240,0,240,0.007139954964319865,0.033386260602984656,0.0,0.0,0.3733711242675781,0.0032986498375733695,0.01200265770157178,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_residual,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,forced_position_residual_tokens,240,240,0,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_tail_overhead,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,tail_overhead_tokens,240,240,0,240,197.95833333333334,166.1439309394285,138.0,33.0,874.0,176.5453125,220.2446875,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_total_overhead,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,cover_length_residual_tokens,240,240,0,240,197.95833333333334,166.1439309394285,138.0,33.0,874.0,177.8971875,217.95083333333332,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_rate,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,observed_rate_bits_per_forced_token,240,240,0,240,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_effective_rate,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,R_effective_bits_per_forced_plus_tail_token,240,240,0,240,0.9785847531749885,0.39814572858607505,1.1058366920435887,0.22416812609457093,1.8028169014084507,0.9286098973080583,1.0286690231731108,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_code_space,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,code_space_utilization,240,240,0,240,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_code_space,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,unused_codeword_fraction,240,240,0,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_surprisal,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,Q_B_nats_per_forced_token,240,240,0,240,5.414608112524503,0.5235968941571859,5.411902414921027,4.087313238375543,7.055633450873313,5.351514336155067,5.479277255542224,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_greedy_endpoint,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,Q_greedy_nats_per_forced_token,240,240,0,240,0.7514120916820766,0.10908631659527147,0.7560979152532896,0.43361920023552036,1.134818416368977,0.73752374588181,0.7651295680955307,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_rank_B_endpoint,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,Q_rank_B_nats_per_forced_token,240,240,0,240,7.348551737194811,0.5839326744671682,7.29034974817578,5.882514652224789,10.205961445019556,7.272723701805487,7.4202948548438465,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_penalty,primary_v2,primary_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,Delta_B_nats_per_forced_token,240,240,0,240,4.663196020842426,0.5830198085576932,4.662929520010948,3.1476261615753174,6.374453186988831,4.5900995856557145,4.737780715754618,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
