plan_id,pairing_unit_id,model_id,base_model,model_revision,quantization,population,label,payload_name,payload_class,payload_split,representation_name,codec_id,reference_q4_pair_id,reference_q4_row_id,prompt_template_id,target_token_count,generated_token_count,sampling_seed,saved_id_exact_payload_recovery,visible_text_exact_payload_recovery,mean_entropy_bits,mean_observed_rank,mean_token_surprisal_nats,mean_rank_pressure_log_probability_gap_nats,tail_rank_frequency_gt_100,text_sha256,execution_seconds,gpu_memory_peak_mib,new_generation_performed,word_count,sentence_count,character_count,flesch_reading_ease_heuristic,flesch_kincaid_grade_heuristic,coleman_liau_index,unique_word_fraction,repeated_bigram_fraction,repeated_trigram_fraction,maximum_identical_word_run,artifact_like_fragment_count,surface_flag_total,tfidf_prompt_similarity
quantization_trial__ddbe7ded86d8f5cb93703906,quantization_pair__ee61b9575ac4f522e64dd458,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_ed25519_signature_base64_030,ed25519_signature_base64,train,ascii_b8,nonseg_ascii_b8,detector_pair__bf909cef07b356aa26f14746,detector_pair__bf909cef07b356aa26f14746__ordinary_control,forum_purchase_advice,235,235,16180262485549758639,,,1.524339527331699,1.625531914893617,0.7468257249607995,0.276871738028019,0.0,caf4d72c2ef928b8fb260208aa59a74d0b5fc05dd3acee3a04a0ac1f7146b0fd,9.078611491000629,4757,False,195,10,1190,47.3440384615385,11.500128205128206,11.62974358974359,0.6205128205128205,0.08762886597938147,0.025906735751295318,1,0,1,0.04301124209341652
quantization_trial__c6d77ff841a53bcd081a2281,quantization_pair__ee61b9575ac4f522e64dd458,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_ed25519_signature_base64_030,ed25519_signature_base64,train,ascii_b8,nonseg_ascii_b8,detector_pair__bf909cef07b356aa26f14746,detector_pair__bf909cef07b356aa26f14746__ordinary_control,forum_purchase_advice,235,235,16180262485549758639,,,1.4654036896971432,1.5319148936170213,0.7142400493155703,0.24630119648385554,0.0,3c1f1b37c88b0dbe919a0580f662244d779106adcd357337de61c387a636a938,23.926241206994746,7753,True,201,10,1221,49.221559701492566,11.387308457711445,11.600796019900496,0.5870646766169154,0.04500000000000004,0.005025125628140725,1,0,1,0.04203726930034636
quantization_trial__bffd2961f5d2dc9533ddb514,quantization_pair__ee655fa7475401343bc4d62b,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_nonce_96_bit_hex_044,nonce_96_bit_hex,validation,ascii_b16,nonseg_ascii_b16,detector_pair__6e45a0e3c39422e2454c1483,detector_pair__6e45a0e3c39422e2454c1483__rankcloak,explain_everyday_system,48,48,13439536565030876855,True,,2.4900484339670785,4.729166666666667,4.214382487634338,3.5087169806162515,0.0,f12299a0c80a6d81710dd70d7b5de155d06d32d3f7ee0a35d53340a5454b4be1,2.272591859989916,4757,False,42,3,255,57.667857142857144,8.693809523809527,11.205714285714286,0.8571428571428571,0.0,0.0,1,0,1,0.047708227358087274
quantization_trial__bb15feda468f5b3febc90336,quantization_pair__ee655fa7475401343bc4d62b,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_nonce_96_bit_hex_044,nonce_96_bit_hex,validation,ascii_b16,nonseg_ascii_b16,detector_pair__6e45a0e3c39422e2454c1483,detector_pair__6e45a0e3c39422e2454c1483__rankcloak,explain_everyday_system,48,48,13439536565030876855,True,True,2.371621869623016,4.729166666666667,3.960296966587659,3.260949691136678,0.0,76c0bfadaea1d644f9ace379a728865e44c0f45af2019f8a6e96844060d86d3b,10.770744815992657,7753,True,44,4,322,24.54727272727274,12.56818181818182,17.858181818181816,0.8181818181818182,0.0,0.0,1,0,1,0.07772963944248562
quantization_trial__b9a1b156eeb9325fc9372879,quantization_pair__ee6854b612c21b01dbbbaca9,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_hmac_sha256_hex_041,hmac_sha256_hex,validation,ascii_b16,nonseg_ascii_b16,detector_pair__888adb0b94e76f504eb7b6d7,detector_pair__888adb0b94e76f504eb7b6d7__rankcloak,professional_process_email,128,128,57200656260050922,True,,2.7694366433245046,4.96875,4.208691881698811,3.4088029935956,0.0,28b92dbea022ab2ec376938331160918c773842554e522d83d90f6548a1ef6c1,5.15966835799918,4757,False,111,4,757,20.139020270270294,17.34421171171171,16.45333333333333,0.7837837837837838,0.009090909090909038,0.0,1,0,3,0.06103134927133125
quantization_trial__baeb5bd19e48fe3e84e5229c,quantization_pair__ee6854b612c21b01dbbbaca9,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_hmac_sha256_hex_041,hmac_sha256_hex,validation,ascii_b16,nonseg_ascii_b16,detector_pair__888adb0b94e76f504eb7b6d7,detector_pair__888adb0b94e76f504eb7b6d7__rankcloak,professional_process_email,128,128,57200656260050922,True,False,2.547885805878977,4.96875,4.064396248301386,3.340816594660282,0.0,65d786bfa3602eebb80ba82bba39df81853e86b0b5bfb8f6b95fa640542d585b,24.55771810398437,7753,True,110,5,738,39.91590909090911,13.15727272727273,14.873818181818176,0.7727272727272727,0.01834862385321101,0.0092592592592593,1,0,3,0.07386385888044804
quantization_trial__6899b33411605de63cebd973,quantization_pair__ee8c53d83ea831bfc5bb6c08,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_hmac_sha256_hex_028,hmac_sha256_hex,train,ascii_b16,nonseg_ascii_b16,detector_pair__909b37c60d33406ab297acc3,detector_pair__909b37c60d33406ab297acc3__ordinary_control,casual_weekend_chat,128,128,10348474178447605617,,,1.8024934114478057,1.671875,0.9015403372271805,0.34976019710302353,0.0,a56ab781ce0ac9f9b8e41e2ad30c48cc4cf5d53939cfb69b35cf61c4f24ebe23,5.234267720996286,4757,False,110,11,580,89.78136363636364,3.2209090909090925,5.187636363636361,0.7727272727272727,0.0,0.0,1,0,2,0.14189939110973526
quantization_trial__abf33d05dadd00daccf7577a,quantization_pair__ee8c53d83ea831bfc5bb6c08,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_hmac_sha256_hex_028,hmac_sha256_hex,train,ascii_b16,nonseg_ascii_b16,detector_pair__909b37c60d33406ab297acc3,detector_pair__909b37c60d33406ab297acc3__ordinary_control,casual_weekend_chat,128,128,10348474178447605617,,,1.9440349346746182,1.8515625,0.9946448949634644,0.39050018042325974,0.0,00e03a98b8982d9cef262eb86aa5a92bb82ae1bc8d00e3231fa01da8d21d4171,13.64790127100423,7753,True,107,10,545,96.35207009345797,2.478327102803739,4.1293457943925205,0.6822429906542056,0.05660377358490565,0.01904761904761909,1,0,1,0.07660818264828279
quantization_trial__967eec33e0d3b1abe02a25a8,quantization_pair__ee9781aecc68c8fc9921e9a6,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_aes256_gcm_base64_036,aes256_gcm_base64,validation,ascii_b16,nonseg_ascii_b16,detector_pair__bbaf6ceb196212459ecdcfbc,detector_pair__bbaf6ceb196212459ecdcfbc__rankcloak,casual_weekend_chat,128,128,5812848350192464331,True,,3.1473622096227087,6.71875,4.443114948789992,3.539543878287077,0.0,9c219d1d9179858337579b21ee2cd7f1354fac3b6d115c1643d9f2d2958adaa9,5.17531873799453,4757,False,107,11,575,84.68892098555652,3.863449447748515,5.7211214953271,0.7383177570093458,0.0,0.0,1,0,1,0.051656411526138264
quantization_trial__1a076b82fee62e2bd4c3bd77,quantization_pair__ee9781aecc68c8fc9921e9a6,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_aes256_gcm_base64_036,aes256_gcm_base64,validation,ascii_b16,nonseg_ascii_b16,detector_pair__bbaf6ceb196212459ecdcfbc,detector_pair__bbaf6ceb196212459ecdcfbc__rankcloak,casual_weekend_chat,128,128,5812848350192464331,True,False,3.3164384456825307,6.71875,4.197476511659065,3.296153385192156,0.0,d56e20a46df7c6a79e656646a933f0ce0d9c1e550f747bcb4f0ed58158e267a0,24.670460686000297,7753,True,90,10,495,85.84000000000003,3.522222222222222,5.4764444444444464,0.8666666666666667,0.0,0.0,1,0,12,0.0491141191966859
quantization_trial__c261bc747ee5769c48f637fb,quantization_pair__eea9b83c82a191dd6c2af7f7,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_hmac_sha256_hex_035,hmac_sha256_hex,train,ascii_b16,nonseg_ascii_b16,detector_pair__7bbc8e92a0f0dcfde15167d3,detector_pair__7bbc8e92a0f0dcfde15167d3__rankcloak,professional_schedule_note,128,128,5671190248080442346,True,,2.9594819702440778,5.0703125,3.963385340543405,3.1358484476804733,0.0,dcb0037b9fb0ab6762c51a48946cff8ee2b7de2a7710356d3c523d4c6bbf4e92,5.09671097699902,4757,False,112,8,663,60.4375,8.307500000000001,9.963214285714287,0.7589285714285714,0.009009009009009028,0.0,1,0,4,0.04501151879994757
quantization_trial__89b2caa1383108d35821870c,quantization_pair__eea9b83c82a191dd6c2af7f7,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_hmac_sha256_hex_035,hmac_sha256_hex,train,ascii_b16,nonseg_ascii_b16,detector_pair__7bbc8e92a0f0dcfde15167d3,detector_pair__7bbc8e92a0f0dcfde15167d3__rankcloak,professional_schedule_note,128,128,5671190248080442346,True,True,2.3466779031743563,5.0703125,4.338805830163077,3.6934119164943695,0.0,5fac89413be7e8afa309c8fe3ced68677523470045a9df97077b22a04c2aafc1,24.049034808005672,7753,True,106,9,649,51.220178197064996,9.04106918238994,10.58754716981132,0.7735849056603774,0.00952380952380949,0.0,1,0,2,0.040849214490267946
quantization_trial__424ee0d2c0849ac6209f243e,quantization_pair__eeb4ce3fef76c91fc68e7c29,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_hmac_sha256_hex_053,hmac_sha256_hex,test,ascii_b8,nonseg_ascii_b8,detector_pair__d938a0aaac8ac310c9c4cd74,detector_pair__d938a0aaac8ac310c9c4cd74__ordinary_control,professional_schedule_note,171,171,13050962275657887664,,,0.9106243567138088,1.3976608187134503,0.5032889132859234,0.2255328663608484,0.0,b91849e11e149178e33fc462940fbf2947d71c0f6f47d9dbbe275ef7e3714ec7,6.641430835996289,4757,False,142,9,855,60.94168231611894,8.678826291079812,10.109014084507042,0.647887323943662,0.05673758865248224,0.021428571428571463,1,0,3,0.08640649322896282
quantization_trial__64c51aa7effcc8d2856c1d0d,quantization_pair__eeb4ce3fef76c91fc68e7c29,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_hmac_sha256_hex_053,hmac_sha256_hex,test,ascii_b8,nonseg_ascii_b8,detector_pair__d938a0aaac8ac310c9c4cd74,detector_pair__d938a0aaac8ac310c9c4cd74__ordinary_control,professional_schedule_note,171,171,13050962275657887664,,,1.1099460537498365,1.3391812865497077,0.572096323739506,0.22664137611612242,0.0,5005f288a38c7fd77719ff7f30791a7e3d4701c1a4b22fa7c59344bf518a054b,17.53602252199198,7753,True,139,8,792,64.42959082733815,8.589127697841729,8.554532374100717,0.5179856115107914,0.16666666666666663,0.08029197080291972,1,0,1,0.07775690205672631
quantization_trial__14ae7d7f33ed5c130b548030,quantization_pair__eeb689c09a1e553f9077519a,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_aes256_gcm_base64_012,aes256_gcm_base64,train,ascii_b8,nonseg_ascii_b8,detector_pair__599e012fbdaa75ecb6dd457a,detector_pair__599e012fbdaa75ecb6dd457a__rankcloak,casual_neighborhood_chat,171,171,9243988377778201703,True,,3.1623790420601474,4.497076023391813,3.6881475294436443,2.7735653146665697,0.0,9e48e14b367e35d19257437d07baf9794b00b4906335f7670b20c87bc86b7169,6.703037480998319,4757,False,132,11,787,75.4459090909091,5.717272727272729,9.128787878787879,0.7803030303030303,0.0,0.0,1,0,2,0.06033851431054783
quantization_trial__a0efd1e464c8fe7070e5e2b2,quantization_pair__eeb689c09a1e553f9077519a,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_aes256_gcm_base64_012,aes256_gcm_base64,train,ascii_b8,nonseg_ascii_b8,detector_pair__599e012fbdaa75ecb6dd457a,detector_pair__599e012fbdaa75ecb6dd457a__rankcloak,casual_neighborhood_chat,171,171,9243988377778201703,True,False,2.7252298508395936,4.497076023391813,3.827534640456957,3.059910852309556,0.0,0494f48ee1cc9b57f51fe2b6fd283ad3b3a5bfabaa2202b1fe32765f02bdfbc4,32.071667185024126,7753,True,147,6,819,66.86545918367348,10.019421768707485,9.03183673469388,0.6938775510204082,0.04109589041095896,0.0,1,0,2,0.054679425616912594
quantization_trial__28b23098d2f80781089ace60,quantization_pair__eebf60e12ce8df259ceb44c5,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_uuid_v4_018,uuid_v4,train,ascii_b16,nonseg_ascii_b16,detector_pair__1689181db629533374840ac0,detector_pair__1689181db629533374840ac0__rankcloak,explain_biological_process,72,72,10672114163507536982,True,,2.3261805659816184,5.513888888888889,4.401884823785028,3.7021094693077936,0.0,07c59be5d04549e8138116d5b25fe508fa834b0ecdcfbf44afe0d18f435d9483,3.152780630000052,4757,False,57,2,405,13.160131578947386,18.503947368421056,17.925614035087715,0.8947368421052632,0.0,0.0,1,0,3,0.03123020579667294
quantization_trial__22cfdc9a934ea41d37bbe4bc,quantization_pair__eebf60e12ce8df259ceb44c5,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_uuid_v4_018,uuid_v4,train,ascii_b16,nonseg_ascii_b16,detector_pair__1689181db629533374840ac0,detector_pair__1689181db629533374840ac0__rankcloak,explain_biological_process,72,72,10672114163507536982,True,False,2.7883271452215266,5.513888888888889,4.5710029602045665,3.843314011891683,0.0,bdb43ab9614f4c7cfbba29132f5be6e674e5f63ab914d4a1d454f7aad05cf986,14.99734730599448,7753,True,55,2,366,25.1043181818182,16.589545454545455,15.410181818181815,0.8,0.01851851851851849,0.0,1,0,2,0.10257003378508393
quantization_trial__492ea082b4a6ff9cd99ae186,quantization_pair__ef0880ae4398aa7c8c109b4f,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_sha256_hex_028,sha256_hex,train,ascii_b16,nonseg_ascii_b16,detector_pair__710ccdf43f3de3c65d0873ff,detector_pair__710ccdf43f3de3c65d0873ff__rankcloak,explain_biological_process,128,128,11633344631983918683,True,,3.159457791213694,4.921875,4.111521449085792,3.223647102713585,0.0,535c399afdf849b0f47fd5bf5d465a49b3dea88a16cf35ad25318bcda5414ead,5.155556733996491,4757,False,80,4,595,19.450000000000017,15.515000000000004,17.4855,0.7625,0.025316455696202556,0.0,1,0,2,0.09485137456374833
quantization_trial__4f159ea1ad08649b9ccbcae6,quantization_pair__ef0880ae4398aa7c8c109b4f,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_sha256_hex_028,sha256_hex,train,ascii_b16,nonseg_ascii_b16,detector_pair__710ccdf43f3de3c65d0873ff,detector_pair__710ccdf43f3de3c65d0873ff__rankcloak,explain_biological_process,128,128,11633344631983918683,True,False,3.146087274062322,4.921875,4.029433468091081,3.2236570566892624,0.0,28a9f1ed86890dca09e7e2f51bf1b2beb18df833777ad6735f372d0f41f0ce67,24.655838462989777,7753,True,74,1,528,-31.75878378378374,36.0727027027027,17.64972972972973,0.8648648648648649,0.0,0.0,2,1,4,0.04791359670284682
quantization_trial__22ccbbcd0c846780de5f71ac,quantization_pair__ef226c4e1786e5c3734ecd6a,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_nonce_96_bit_hex_026,nonce_96_bit_hex,train,ascii_b16,nonseg_ascii_b16,detector_pair__11c56383f30964809264f591,detector_pair__11c56383f30964809264f591__ordinary_control,explain_everyday_system,48,48,8143453208477543199,,,1.8278040455615434,1.6666666666666667,0.878068811424869,0.2952602505683899,0.0,9031e105e195a75879224a0fd4e75728a0f2b41002c3feaaf64444608c46d523,2.2285447059985017,4757,False,43,3,267,48.66341085271321,10.032558139534885,11.945116279069769,0.7906976744186046,0.04761904761904767,0.024390243902439046,1,0,1,0.1244317962045654
quantization_trial__13e868ce1ab5bc180806ca3f,quantization_pair__ef226c4e1786e5c3734ecd6a,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_nonce_96_bit_hex_026,nonce_96_bit_hex,train,ascii_b16,nonseg_ascii_b16,detector_pair__11c56383f30964809264f591,detector_pair__11c56383f30964809264f591__ordinary_control,explain_everyday_system,48,48,8143453208477543199,,,1.4681579033200756,1.5208333333333333,0.59092328487396,0.1708458662033081,0.0,0fb8719c66a2b11fab86f245274940c5341c069bc3b5f62e7c682b159554129e,5.970529912010534,7753,True,43,2,249,41.38924418604654,12.827558139534883,10.308837209302325,0.7441860465116279,0.023809523809523836,0.0,1,0,1,0.06665240910143465
quantization_trial__5f0c1779777f5845661f03a0,quantization_pair__ef2725e6996a93d21cbc487c,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_sha256_hex_005,sha256_hex,train,ascii_b16,nonseg_ascii_b16,detector_pair__00b67345c2b56f744c2bf733,detector_pair__00b67345c2b56f744c2bf733__rankcloak,casual_hobby_chat,128,128,4888699178615640124,True,,3.0741582913171612,5.0078125,3.969477646660904,3.135836012661457,0.0,99b93baeddd73520f894bd47dfc56da568bd81da1410274bcb58aeeab2ce1b83,5.239211760999751,4757,False,107,4,637,50.01646028037385,12.928481308411218,11.724112149532711,0.7476635514018691,0.009433962264150941,0.0,1,0,2,0.06000017025843413
quantization_trial__334236e03d1d34ffed84a514,quantization_pair__ef2725e6996a93d21cbc487c,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_sha256_hex_005,sha256_hex,train,ascii_b16,nonseg_ascii_b16,detector_pair__00b67345c2b56f744c2bf733,detector_pair__00b67345c2b56f744c2bf733__rankcloak,casual_hobby_chat,128,128,4888699178615640124,True,True,2.279409990770781,5.0078125,4.741885591720255,4.078705653548241,0.0,57d76ae489515e72a74f639630d6436ea3566a4be952220015ce24f68736f0f0,24.906080471002497,7753,True,101,12,586,75.16139026402644,4.866757425742573,7.405148514851483,0.7920792079207921,0.010000000000000009,0.0,1,0,2,0.07504767975730496
quantization_trial__7eee1b8915ac5e3ac146ecec,quantization_pair__ef2dc8e4c94788b2b55883ba,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_uuid_v4_018,uuid_v4,train,ascii_b8,nonseg_ascii_b8,detector_pair__6fae0a60a345c4683309933c,detector_pair__6fae0a60a345c4683309933c__rankcloak,explain_biological_process,96,96,4459141888889112881,True,,2.8785025456737805,3.9791666666666665,3.6357467851884664,2.7734316090742746,0.0,a6c41021aee8beaee6ff7c9ade86de911b3f0bb19fbed1dfbb7f087b272a7206,3.9945496609871043,4757,False,62,3,471,3.0131720430107976,17.973225806451612,19.565161290322575,0.8387096774193549,0.0,0.0,1,0,2,0.11032911420269459
quantization_trial__57ec0e564664262fda956d44,quantization_pair__ef2dc8e4c94788b2b55883ba,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_uuid_v4_018,uuid_v4,train,ascii_b8,nonseg_ascii_b8,detector_pair__6fae0a60a345c4683309933c,detector_pair__6fae0a60a345c4683309933c__rankcloak,explain_biological_process,96,96,4459141888889112881,True,True,1.9337324938479867,3.9791666666666665,3.9817643989401255,3.4178752501805625,0.0,ae5dede94b7716f0e0cea4364b6d57aaf6902f2120afc2704ae1fdeb7a74aaef,19.12557048400049,7753,True,76,4,514,30.594736842105277,13.712105263157898,14.827368421052633,0.7631578947368421,0.0,0.0,1,0,2,0.08005663406290252
quantization_trial__461b6c4cc2f1dec9e8f54fa0,quantization_pair__ef397bece6788ef7640840eb,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_sha256_hex_036,sha256_hex,validation,ascii_b8,nonseg_ascii_b8,detector_pair__7eeac9c04be59ddb5990172d,detector_pair__7eeac9c04be59ddb5990172d__ordinary_control,professional_schedule_note,171,171,12855988259399353988,,,1.0745667689281824,1.3157894736842106,0.50717254827769,0.1762182113022832,0.0,42f807660b6c1814c8e96d64d7ed4d2a497387ed9922ef5fd7b9fbe6c45a2597,6.680790764003177,4757,False,141,9,842,59.53333333333336,8.847659574468086,10.125957446808513,0.6737588652482269,0.042857142857142816,0.014388489208633115,1,0,1,0.04784965454374669
quantization_trial__e56ea9855e18f53814bde201,quantization_pair__ef397bece6788ef7640840eb,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_sha256_hex_036,sha256_hex,validation,ascii_b8,nonseg_ascii_b8,detector_pair__7eeac9c04be59ddb5990172d,detector_pair__7eeac9c04be59ddb5990172d__ordinary_control,professional_schedule_note,171,171,12855988259399353988,,,1.0213182673966121,1.3099415204678362,0.5016083857412724,0.19570378532186586,0.0,6a59a0f2f4ac9038b40d75585af2e9085300495eb4f38180121d12749d2b58ad,17.588875323999673,7753,True,137,10,899,49.047748175182505,9.821613138686132,12.76992700729927,0.6861313868613139,0.022058823529411797,0.014814814814814836,1,0,3,0.0693395736666558
quantization_trial__2b863e4f61bf0ba520a9e506,quantization_pair__ef69d5588ea4d56a208a8a98,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_nonce_96_bit_hex_017,nonce_96_bit_hex,train,ascii_b16,nonseg_ascii_b16,detector_pair__9b5740d7d8333b733268a285,detector_pair__9b5740d7d8333b733268a285__ordinary_control,forum_learning_answer,48,48,4474727159355815846,,,1.5957195403557443,1.2291666666666667,0.5908618814160952,0.13774379094441733,0.0,ed5fe86bc0e369b2bb81803c7d512aa6811dc841c677a33972739b1813e44811,2.2226440249942243,4757,False,38,4,192,88.10302631578948,3.3307894736842094,3.2115789473684195,0.7894736842105263,0.0,0.0,1,0,1,0.060363167044491864
