source_trial_id,model_id,codec_id,payload_class,forced_token_count,mean_forced_rank,median_forced_rank,maximum_forced_rank,mean_rank_pressure_nats
revision_v1_primary_v2_payload_fidelity_v2__f586586251fdde8bec37,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,24,8.458333333333334,8.0,16,3.549035588900248
revision_v1_primary_v2_payload_fidelity_v2__f592fcff6c8f5a98d62e,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,sha256_hex,128,5.2109375,4.0,10,3.2681721597909927
revision_v1_primary_v2_payload_fidelity_v2__f594e3a320f639876090,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,64,7.921875,8.0,16,3.3553667664527893
revision_v1_primary_v2_payload_fidelity_v2__f5a9ae5ff7d0253ada1d,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,nonce_96_bit_hex,64,3.625,4.0,8,2.4640497863292694
revision_v1_primary_v2_payload_fidelity_v2__f5bf3e4a4e299cfb25be,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,sha256_hex,37,203.75675675675674,16.0,1196,4.491230230073671
revision_v1_primary_v2_payload_fidelity_v2__f5c076aa6802aa337f66,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,hmac_sha256_hex,53,92.9622641509434,9.0,4021,4.509372585224655
revision_v1_primary_v2_payload_fidelity_v2__f5d7f7ba759b12159886,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,sha256_hex,128,5.109375,5.0,10,2.9436945766210556
revision_v1_primary_v2_payload_fidelity_v2__f5df5a17b81ae5263041,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hmac_sha256_hex,64,8.421875,8.0,16,3.2735489308834076
revision_v1_primary_v2_payload_fidelity_v2__f5e0f89de9ce4ec02e91,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,uuid_v4,96,4.114583333333333,4.5,8,2.7983266909917197
revision_v1_primary_v2_payload_fidelity_v2__f5f8ff9d015953b957f1,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,235,4.412765957446808,4.0,8,1.8543239512342087
revision_v1_primary_v2_payload_fidelity_v2__f6003d6a4ed28f29a843,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,uuid_v4,72,5.347222222222222,4.0,14,3.136690960990058
revision_v1_primary_v2_payload_fidelity_v2__f60a66d0e13c1b709324,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,uuid_v4,96,4.25,4.5,8,2.8417172332604728
revision_v1_primary_v2_payload_fidelity_v2__f63d1f8342696622c62e,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,128,5.0078125,4.0,10,3.365163691341877
revision_v1_primary_v2_payload_fidelity_v2__f63d6325675b33af8729,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,token_128_bit_hex,27,979.1481481481482,9.0,26130,3.5142678684658475
revision_v1_primary_v2_payload_fidelity_v2__f65432641ef2f31f8653,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,64,8.953125,9.5,16,4.7365789115428925
revision_v1_primary_v2_payload_fidelity_v2__f6928db0605caac1c423,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,32,8.78125,10.0,16,3.8601084649562836
revision_v1_primary_v2_payload_fidelity_v2__f6938db7535174e27db1,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,token_128_bit_hex,32,10.0,11.0,16,5.903476864099503
revision_v1_primary_v2_payload_fidelity_v2__f69f1cf04191db7ee467,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,32,7.9375,8.0,16,3.706261545419693
revision_v1_primary_v2_payload_fidelity_v2__f6a83c6f262bb1854b80,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,uuid_v4,31,32.774193548387096,6.0,451,4.947987125765893
revision_v1_primary_v2_payload_fidelity_v2__f6a876de2a17d8c27c73,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,24,9.625,10.0,16,4.038900812466939
revision_v1_primary_v2_payload_fidelity_v2__f6a9cc45c7af43863f22,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,128,4.96875,4.0,10,2.6655353009700775
revision_v1_primary_v2_payload_fidelity_v2__f6dacdedacd572dd5215,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,nonce_96_bit_hex,13,1424.4615384615386,20.0,15234,5.233827627622164
revision_v1_primary_v2_payload_fidelity_v2__f6fe9ccb0bffe8aa6f7c,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,64,5.4375,5.0,10,3.207733392715454
revision_v1_primary_v2_payload_fidelity_v2__f722b00997e76682ad6c,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,128,4.9921875,4.0,10,2.9162061996757984
revision_v1_primary_v2_payload_fidelity_v2__f724f2130ebd23960404,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,nonce_96_bit_hex,24,8.75,10.0,16,4.465963900089264
revision_v1_primary_v2_payload_fidelity_v2__f72ce2c5a31a310f6eec,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,128,5.6640625,5.0,10,3.7497110292315483
revision_v1_primary_v2_payload_fidelity_v2__f731f3fc8c2c3740b015,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,nonce_96_bit_hex,64,3.765625,3.0,8,2.576522558927536
revision_v1_primary_v2_payload_fidelity_v2__f74aca5f24472c290b58,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,uuid_v4,72,5.666666666666667,5.0,14,3.4723998175726996
revision_v1_primary_v2_payload_fidelity_v2__f7549abe46367fb5e564,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,nonce_96_bit_hex,24,7.916666666666667,8.0,15,4.832904020945231
revision_v1_primary_v2_payload_fidelity_v2__f76036cffd79900fe030,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,128,6.71875,6.0,16,3.48065909743309
revision_v1_primary_v2_payload_fidelity_v2__f761385d9995d7393fdc,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,uuid_v4,24,73.04166666666667,7.5,944,3.8077555894851685
revision_v1_primary_v2_payload_fidelity_v2__f7659bbd90eca1e10183,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,token_128_bit_hex,32,9.34375,9.0,16,4.225326374173164
revision_v1_primary_v2_payload_fidelity_v2__f773bffdabf75756ddad,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,64,5.265625,4.0,10,3.2453471943736076
revision_v1_primary_v2_payload_fidelity_v2__f7797205df97cd868ab8,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,hmac_sha256_hex,64,8.0,8.0,16,3.810204617679119
revision_v1_primary_v2_payload_fidelity_v2__f77aa71eb99e5fada2f7,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,hmac_sha256_hex,171,4.204678362573099,4.0,8,2.2509707010280318
revision_v1_primary_v2_payload_fidelity_v2__f7808cd1466587df068c,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,sha256_hex,56,18.785714285714285,9.5,313,4.371614920241492
revision_v1_primary_v2_payload_fidelity_v2__f78172f069871b641a03,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,chacha20_poly1305_base64,171,4.16374269005848,4.0,8,2.9772508548714263
revision_v1_primary_v2_payload_fidelity_v2__f7864d2530a87d7b081b,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,chacha20_poly1305_base64,171,4.257309941520468,4.0,8,2.520482007523029
revision_v1_primary_v2_payload_fidelity_v2__f795f7b42d10008859f6,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,chacha20_poly1305_base64,46,481.0869565217391,43.0,6404,5.671415976856066
revision_v1_primary_v2_payload_fidelity_v2__f79d099f4f29df8a1d6a,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,sha256_hex,64,8.234375,8.0,16,3.4864570796489716
revision_v1_primary_v2_payload_fidelity_v2__f7a6b6fc66c3ddc4165b,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,sha256_hex,171,4.046783625730995,4.0,8,2.7670870496515643
revision_v1_primary_v2_payload_fidelity_v2__f7b2d464faa38063f76a,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,nonce_96_bit_hex,24,8.291666666666666,7.5,16,3.959570666154226
revision_v1_primary_v2_payload_fidelity_v2__f7b61325506d93dc432a,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,uuid_v4,33,8.969696969696969,6.0,58,3.5735057484019888
revision_v1_primary_v2_payload_fidelity_v2__f7ba3c0d31f75cfed8e2,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,token_128_bit_hex,32,8.4375,9.0,16,5.088042169809341
revision_v1_primary_v2_payload_fidelity_v2__f7bdff5f60273da96b04,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,sha256_hex,64,8.6875,8.0,16,4.2139294147491455
revision_v1_primary_v2_payload_fidelity_v2__f7cd51564ae3306db673,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,86,4.1976744186046515,4.0,8,3.5060905633970747
revision_v1_primary_v2_payload_fidelity_v2__f7ce32b061bef4023648,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,sha256_hex,64,9.609375,11.5,16,4.637310266494751
revision_v1_primary_v2_payload_fidelity_v2__f7cf980667fa3152c05d,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,64,5.15625,4.0,9,3.472310706973076
revision_v1_primary_v2_payload_fidelity_v2__f7d8432dd98702ea42e4,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,sha256_hex,64,8.71875,9.0,16,4.151973336935043
revision_v1_primary_v2_payload_fidelity_v2__f7d946b9f0e6358b534a,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,64,6.671875,6.0,16,3.36506088078022
revision_v1_primary_v2_payload_fidelity_v2__f7ddcac9909a3c95ec08,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,chacha20_poly1305_base64,171,4.47953216374269,4.0,8,2.216556443108453
revision_v1_primary_v2_payload_fidelity_v2__f7fc9c418ceee2e0a7cd,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,235,4.31063829787234,4.0,8,2.20121618636111
revision_v1_primary_v2_payload_fidelity_v2__f807833407c3bf17699b,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,nonce_96_bit_hex,48,5.541666666666667,5.5,10,3.4754849473635354
revision_v1_primary_v2_payload_fidelity_v2__f815c88a644d833a8490,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,hmac_sha256_hex,58,11.39655172413793,8.0,114,4.057777585654423
revision_v1_primary_v2_payload_fidelity_v2__f8190cdc2fceee738f10,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,sha256_hex,56,24.875,9.0,649,4.844450065067837
revision_v1_primary_v2_payload_fidelity_v2__f829c98baaa35376e27b,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,sha256_hex,61,84.11475409836065,8.0,4386,3.9843236110249505
revision_v1_primary_v2_payload_fidelity_v2__f83392c174522a5642ba,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,64,8.078125,7.0,16,3.9762153178453445
revision_v1_primary_v2_payload_fidelity_v2__f837a5dd9a8ba8201f27,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,128,5.2265625,4.0,10,2.5434934571385384
revision_v1_primary_v2_payload_fidelity_v2__f848f00532336eedf557,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,nonce_96_bit_hex,24,9.708333333333334,10.5,16,4.111703554789226
revision_v1_primary_v2_payload_fidelity_v2__f850a39cc57fd689d971,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,token_128_bit_hex,30,29.666666666666668,7.5,481,5.326485912005107
revision_v1_primary_v2_payload_fidelity_v2__f865e62b9334f58148fe,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,176,6.556818181818182,6.0,16,3.001867559823123
revision_v1_primary_v2_payload_fidelity_v2__f8666c49b0c540b69d77,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,86,3.8372093023255816,4.0,8,2.9853225419687672
revision_v1_primary_v2_payload_fidelity_v2__f86a31696b59af7df5f5,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,uuid_v4,72,5.458333333333333,4.0,14,4.079206320974562
revision_v1_primary_v2_payload_fidelity_v2__f874945bd15dec2eeafc,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,chacha20_poly1305_base64,171,4.497076023391813,5.0,8,2.7851163406818236
revision_v1_primary_v2_payload_fidelity_v2__f897497cf6d20438e9f5,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,nonce_96_bit_hex,24,8.416666666666666,10.5,16,4.646987875302632
revision_v1_primary_v2_payload_fidelity_v2__f8c6dd00863d2643383e,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,32,8.1875,8.0,16,4.724375903606415
revision_v1_primary_v2_payload_fidelity_v2__f8dcdbbc696d2fd68ef1,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,nonce_96_bit_hex,24,8.333333333333334,8.0,16,4.03736944993337
revision_v1_primary_v2_payload_fidelity_v2__f8ea379ef1f65d298e40,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,sha256_hex,128,4.7890625,4.0,10,3.319592483341694
revision_v1_primary_v2_payload_fidelity_v2__f8eeaa8890e28786083d,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,64,5.125,4.0,10,3.441742792725563
revision_v1_primary_v2_payload_fidelity_v2__f8f2b8e489e42c294f9f,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,128,5.1171875,4.5,10,3.33409396186471
revision_v1_primary_v2_payload_fidelity_v2__f90cfd584dba14120042,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,uuid_v4,23,155.82608695652175,10.0,1118,4.049981200176736
revision_v1_primary_v2_payload_fidelity_v2__f912be2fe9391d88d21a,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,32,7.1875,6.0,16,3.9025120437145233
revision_v1_primary_v2_payload_fidelity_v2__f9213eb250f1871b7b7e,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,nonce_96_bit_hex,24,9.625,10.0,16,4.679536739985148
revision_v1_primary_v2_payload_fidelity_v2__f92afb612ef80272418c,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,aes256_gcm_base64,171,4.111111111111111,4.0,8,2.88205745763946
revision_v1_primary_v2_payload_fidelity_v2__f93629e26c6b538fa6f6,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,aes256_gcm_base64,45,1743.0444444444445,33.0,46672,5.356010042296516
revision_v1_primary_v2_payload_fidelity_v2__f93be187b78fa1733510,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,sha256_hex,64,7.828125,7.0,16,3.626230239868164
revision_v1_primary_v2_payload_fidelity_v2__f942603dfbb1d2c65cb3,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,ed25519_signature_base64,73,142.02739726027397,25.0,1056,4.096714829745358
revision_v1_primary_v2_payload_fidelity_v2__f94f409754961ff649dc,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,64,5.21875,5.0,10,2.8157564401626587
revision_v1_primary_v2_payload_fidelity_v2__f955a6cf1aadfd3efe2c,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,token_128_bit_hex,32,8.125,8.0,16,4.200407713651657
revision_v1_primary_v2_payload_fidelity_v2__f9593f124d14ab68e189,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,uuid_v4,30,25.2,9.0,338,3.7245851357777915
revision_v1_primary_v2_payload_fidelity_v2__f96498ffc17c5d998feb,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,24,9.416666666666666,10.0,16,3.771925409634908
revision_v1_primary_v2_payload_fidelity_v2__f96867513fa66627ff19,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,sha256_hex,128,5.25,4.5,10,3.496834710240364
revision_v1_primary_v2_payload_fidelity_v2__f976facee960540ebfa4,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,176,6.517045454545454,6.0,16,2.3589975292032417
revision_v1_primary_v2_payload_fidelity_v2__f97f224fee6eae703050,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,128,6.6484375,6.0,16,3.0184445902705193
revision_v1_primary_v2_payload_fidelity_v2__f98c9664710b700c9d38,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,sha256_hex,171,3.8362573099415203,4.0,8,2.4346719373736465
revision_v1_primary_v2_payload_fidelity_v2__f99c744f03a681622c16,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,chacha20_poly1305_base64,171,4.304093567251462,4.0,8,2.4500472475910744
revision_v1_primary_v2_payload_fidelity_v2__f9a30a0561f101e885eb,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,sha256_hex,64,7.03125,6.0,16,4.5299830213189125
revision_v1_primary_v2_payload_fidelity_v2__f9a8a5512de49e94a8a9,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,nonce_96_bit_hex,24,6.583333333333333,6.0,16,3.1732646226882935
revision_v1_primary_v2_payload_fidelity_v2__f9add3261cd679fe6259,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,token_128_bit_hex,32,8.34375,8.0,16,3.1950360536575317
revision_v1_primary_v2_payload_fidelity_v2__f9b2912ce2e073a66d59,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,64,7.90625,7.0,16,3.4053132236003876
revision_v1_primary_v2_payload_fidelity_v2__f9b33fccd3f58d2bff26,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,176,6.880681818181818,7.0,16,2.7220990386876194
revision_v1_primary_v2_payload_fidelity_v2__f9bc3ecb6925ebafdce9,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,128,5.046875,4.0,10,2.4249303936958313
revision_v1_primary_v2_payload_fidelity_v2__f9cc30e33b5d6239af18,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,uuid_v4,72,5.319444444444445,4.0,14,2.997662451532152
revision_v1_primary_v2_payload_fidelity_v2__f9d58a1f11850e26a77c,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,235,4.540425531914893,5.0,8,2.478024093140947
revision_v1_primary_v2_payload_fidelity_v2__f9dbea3fccb7f71bf01b,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,hmac_sha256_hex,64,8.46875,9.0,16,4.432128965854645
revision_v1_primary_v2_payload_fidelity_v2__f9dce10c0e6dba0b1d39,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,sha256_hex,64,7.625,7.0,16,4.125676728785038
revision_v1_primary_v2_payload_fidelity_v2__f9ea83b9e9ecfa142219,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,chacha20_poly1305_base64,45,714.4666666666667,34.0,9297,5.544098065959083
revision_v1_primary_v2_payload_fidelity_v2__f9ef5e57b2d9a2f08f34,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,hmac_sha256_hex,64,8.78125,10.0,16,4.82884769141674
revision_v1_primary_v2_payload_fidelity_v2__f9fea68ab8c57e0ba7bd,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,64,8.421875,8.0,16,4.342663504183292
revision_v1_primary_v2_payload_fidelity_v2__fa0456898cb387fe00e1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,sha256_hex,171,3.9298245614035086,4.0,8,2.6713964004962767
revision_v1_primary_v2_payload_fidelity_v2__fa088e67fc4a3b3e1161,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,nonce_96_bit_hex,24,8.0,8.0,14,3.588484446207682
revision_v1_primary_v2_payload_fidelity_v2__fa0c74457aff8e1026fd,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,token_128_bit_hex,23,77.65217391304348,10.0,984,5.377276503521463
revision_v1_primary_v2_payload_fidelity_v2__fa14b42e93856679f347,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,chacha20_poly1305_base64,47,409.8723404255319,43.0,3939,6.508289879940926
revision_v1_primary_v2_payload_fidelity_v2__fa20ee37b96cff6a3e13,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,nonce_96_bit_hex,24,9.708333333333334,10.5,16,4.253671407699585
revision_v1_primary_v2_payload_fidelity_v2__fa230a2cb549c628ce06,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,aes256_gcm_base64,51,182.6078431372549,34.0,1031,5.917245336607391
revision_v1_primary_v2_payload_fidelity_v2__fa3c2e3087bb30496362,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,sha256_hex,128,5.140625,5.0,10,3.080488082021475
revision_v1_primary_v2_payload_fidelity_v2__fa5125613f27e98ca18e,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,chacha20_poly1305_base64,54,94.38888888888889,36.0,579,5.902400904231602
revision_v1_primary_v2_payload_fidelity_v2__fa624360ad35d45e3e0f,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,aes256_gcm_base64,43,945.7906976744187,44.0,12318,5.762482876001402
revision_v1_primary_v2_payload_fidelity_v2__fa8edb1bd9ac5b740e0b,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,24,8.333333333333334,8.0,16,3.688166856765747
revision_v1_primary_v2_payload_fidelity_v2__fa9878f45e5f6dfb4afe,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,ed25519_signature_base64,67,1011.0895522388059,34.0,50227,6.514660558593807
revision_v1_primary_v2_payload_fidelity_v2__fa9a6cdb531c04d52432,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,128,6.984375,7.0,16,2.774429865181446
revision_v1_primary_v2_payload_fidelity_v2__fac2ff211a88be161e9d,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,sha256_hex,64,8.515625,7.5,16,4.291057646274567
revision_v1_primary_v2_payload_fidelity_v2__fad10b036a36960ee0c4,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,aes256_gcm_base64,171,4.666666666666667,5.0,8,2.8417467931557816
revision_v1_primary_v2_payload_fidelity_v2__fadedd4651ee50ff0b72,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,chacha20_poly1305_base64,171,4.368421052631579,5.0,8,2.653413192570558
revision_v1_primary_v2_payload_fidelity_v2__faec63a2b18980adad87,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,235,4.217021276595744,4.0,8,3.1096492625297385
revision_v1_primary_v2_payload_fidelity_v2__faf72dd7aaca1c44427d,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,128,5.03125,4.0,10,2.7410275116562843
revision_v1_primary_v2_payload_fidelity_v2__fb08138c8791fb6c6b85,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,uuid_v4,72,5.583333333333333,5.0,14,3.6582461330625744
revision_v1_primary_v2_payload_fidelity_v2__fb0c614effdc98bc3c45,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,64,5.125,4.0,10,3.0620608776807785
revision_v1_primary_v2_payload_fidelity_v2__fb13fb46a703af2ee93b,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,sha256_hex,64,8.453125,8.0,16,5.030799701809883
revision_v1_primary_v2_payload_fidelity_v2__fb14de2b948bebcc0238,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,sha256_hex,128,4.8515625,4.0,10,3.284839205443859
revision_v1_primary_v2_payload_fidelity_v2__fb19c94d80be0a06bf4c,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,aes256_gcm_base64,57,210.50877192982455,27.0,7374,5.142861666386588
revision_v1_primary_v2_payload_fidelity_v2__fb1b00b0122637ce1f91,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,aes256_gcm_base64,48,257.3333333333333,45.5,2808,6.357064050932725
revision_v1_primary_v2_payload_fidelity_v2__fb1e4899dd0918163f73,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,sha256_hex,171,4.111111111111111,4.0,8,2.2028169353105866
revision_v1_primary_v2_payload_fidelity_v2__fb2347c9819020fd1c79,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,chacha20_poly1305_base64,171,4.345029239766082,5.0,8,3.4464017856887907
revision_v1_primary_v2_payload_fidelity_v2__fb308a0533815bfc6e31,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,sha256_hex,55,59.90909090909091,8.0,2604,4.017988892035051
revision_v1_primary_v2_payload_fidelity_v2__fb358f64fe8d192e257b,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,hmac_sha256_hex,171,4.023391812865497,4.0,8,2.5759147119800945
