outcome,factor,level_first,level_second,analysis_unit,comparison_design,n_payloads_first,n_payloads_second,n_payloads_overlap,n_payloads_paired,mean_first,mean_second,mean_difference,mean_difference_ci_low,mean_difference_ci_high,confidence_level,bootstrap_unit,bootstrap_design,bootstrap_resamples,bootstrap_resamples_valid,primary_inference,inference_role,inferential_p_value_supported,replay_mode_scope,transformation_id_scope,mitigation_id_scope,language_scope,representation_name_scope,codec_id_scope,alphabet_size_B_scope,segmented_scope,token_filter_scope,tail_policy_scope,leadin_tokens_scope,evidence_status_scope,study_phase_scope,protocol_contract_revision_scope,result_schema_revision_scope,protocol_contract_revision,result_schema_revision,recovery_outcome,recovery_outcome_semantics,exact_recovery_compatibility_alias,exact_rank_replay_diagnostic_only,effect_type,risk_difference,risk_ratio,odds_ratio_haldane_anscombe,p_value_raw,test,p_value_holm,p_value_bh,model_id_scope,prompt_category_scope,payload_class_scope,hedges_g,topic_schedule_scope,segment_size_ranks_scope,view_scope,protocol_variant_scope
exact_recovery,prompt_category,forum_question_answer,professional_communication,payload,independent_payload,80,80,0,0,1.0,1.0,0.0,0.0,0.0,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,payload_fidelity_v2,payload_aware_result_v2,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,True,risk_difference,0.0,1.0,1.0,1.0,fisher_exact,1.0,1.0,qwen2_5_7b_instruct_q4_k_m,,,,,,,nonseg_ascii_b8
exact_recovery,prompt_category,forum_question_answer,recipe_procedure,payload,independent_payload,80,80,0,0,1.0,1.0,0.0,0.0,0.0,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,payload_fidelity_v2,payload_aware_result_v2,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,True,risk_difference,0.0,1.0,1.0,1.0,fisher_exact,1.0,1.0,qwen2_5_7b_instruct_q4_k_m,,,,,,,nonseg_ascii_b8
exact_recovery,prompt_category,personal_narrative_blog,professional_communication,payload,independent_payload,80,80,0,0,1.0,1.0,0.0,0.0,0.0,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,payload_fidelity_v2,payload_aware_result_v2,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,True,risk_difference,0.0,1.0,1.0,1.0,fisher_exact,1.0,1.0,qwen2_5_7b_instruct_q4_k_m,,,,,,,nonseg_ascii_b8
exact_recovery,prompt_category,personal_narrative_blog,recipe_procedure,payload,independent_payload,80,80,0,0,1.0,1.0,0.0,0.0,0.0,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,payload_fidelity_v2,payload_aware_result_v2,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,True,risk_difference,0.0,1.0,1.0,1.0,fisher_exact,1.0,1.0,qwen2_5_7b_instruct_q4_k_m,,,,,,,nonseg_ascii_b8
exact_recovery,prompt_category,professional_communication,recipe_procedure,payload,independent_payload,80,80,0,0,1.0,1.0,0.0,0.0,0.0,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,payload_fidelity_v2,payload_aware_result_v2,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,True,risk_difference,0.0,1.0,1.0,1.0,fisher_exact,1.0,1.0,qwen2_5_7b_instruct_q4_k_m,,,,,,,nonseg_ascii_b8
mean_log_probability,prompt_category,casual_conversation,factual_explanatory,payload,independent_payload,80,80,0,0,-3.4967201929956566,-3.59456663090982,0.09784643791416325,0.021724394470578976,0.17129990145557578,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.012873324046588858,welch_t,1.0,0.03253540103056688,qwen2_5_7b_instruct_q4_k_m,,,0.39630922298579196,,,,nonseg_ascii_b8
mean_log_probability,prompt_category,casual_conversation,forum_question_answer,payload,independent_payload,80,80,0,0,-3.4967201929956566,-3.6260446317919195,0.12932443879626287,0.05975441421667933,0.20511471630842382,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.000971010562373804,welch_t,1.0,0.0027917143733002803,qwen2_5_7b_instruct_q4_k_m,,,0.5298499350070656,,,,nonseg_ascii_b8
mean_log_probability,prompt_category,casual_conversation,personal_narrative_blog,payload,independent_payload,80,80,0,0,-3.4967201929956566,-3.4250379415251557,-0.07168225147050089,-0.13383560920918763,-0.010208331641560705,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.02734806484840143,welch_t,1.0,0.06653083320174663,qwen2_5_7b_instruct_q4_k_m,,,-0.3504763368828005,,,,nonseg_ascii_b8
mean_log_probability,prompt_category,casual_conversation,professional_communication,payload,independent_payload,80,80,0,0,-3.4967201929956566,-3.6556021087490094,0.15888191575335275,0.08463009657726832,0.23666832241862837,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,3.687293193209088e-05,welch_t,0.15855360730799078,0.0001350257086355328,qwen2_5_7b_instruct_q4_k_m,,,0.6694614916595485,,,,nonseg_ascii_b8
mean_log_probability,prompt_category,casual_conversation,recipe_procedure,payload,independent_payload,80,80,0,0,-3.4967201929956566,-3.7499755515284052,0.2532553585327486,0.18791557763366215,0.32247473859227643,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,7.715953073981573e-11,welch_t,4.30473021997432e-07,1.3580995976049709e-09,qwen2_5_7b_instruct_q4_k_m,,,1.1012598223092671,,,,nonseg_ascii_b8
mean_log_probability,prompt_category,factual_explanatory,forum_question_answer,payload,independent_payload,80,80,0,0,-3.59456663090982,-3.6260446317919195,0.03147800088209962,-0.05605385912520661,0.11690542014941858,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.4745638453133747,welch_t,1.0,0.831576468498755,qwen2_5_7b_instruct_q4_k_m,,,0.11279520868937953,,,,nonseg_ascii_b8
mean_log_probability,prompt_category,factual_explanatory,personal_narrative_blog,payload,independent_payload,80,80,0,0,-3.59456663090982,-3.4250379415251557,-0.16952868938466414,-0.24740087572267958,-0.09699346404065302,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,2.1581785229265208e-05,welch_t,0.0942260743109719,8.239811352219137e-05,qwen2_5_7b_instruct_q4_k_m,,,-0.6912966578226162,,,,nonseg_ascii_b8
mean_log_probability,prompt_category,factual_explanatory,professional_communication,payload,independent_payload,80,80,0,0,-3.59456663090982,-3.6556021087490094,0.0610354778391895,-0.015694658932624755,0.14910593635851047,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.15765080972529524,welch_t,1.0,0.33120671002323127,qwen2_5_7b_instruct_q4_k_m,,,0.22341885619538376,,,,nonseg_ascii_b8
mean_log_probability,prompt_category,factual_explanatory,recipe_procedure,payload,independent_payload,80,80,0,0,-3.59456663090982,-3.7499755515284052,0.15540892061858536,0.07211053280348088,0.23706361370971343,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.00029694998028464607,welch_t,1.0,0.0009381208244676265,qwen2_5_7b_instruct_q4_k_m,,,0.5824478747668597,,,,nonseg_ascii_b8
mean_log_probability,prompt_category,forum_question_answer,personal_narrative_blog,payload,independent_payload,80,80,0,0,-3.6260446317919195,-3.4250379415251557,-0.20100669026676377,-0.27373740167210703,-0.12798912395752712,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,4.860905799476382e-07,welch_t,0.0023614280373856268,2.7197158843995577e-06,qwen2_5_7b_instruct_q4_k_m,,,-0.8292460760540854,,,,nonseg_ascii_b8
mean_log_probability,prompt_category,forum_question_answer,professional_communication,payload,independent_payload,80,80,0,0,-3.6260446317919195,-3.6556021087490094,0.02955747695708988,-0.04699901024698869,0.11036551796898464,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.4886968063012884,welch_t,1.0,0.8541955903652328,qwen2_5_7b_instruct_q4_k_m,,,0.10921097198788872,,,,nonseg_ascii_b8
mean_log_probability,prompt_category,forum_question_answer,recipe_procedure,payload,independent_payload,80,80,0,0,-3.6260446317919195,-3.7499755515284052,0.12393091973648573,0.037586782138337854,0.2060098689247697,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.003335386126543771,welch_t,1.0,0.009023546913257028,qwen2_5_7b_instruct_q4_k_m,,,0.4690513085377229,,,,nonseg_ascii_b8
mean_log_probability,prompt_category,personal_narrative_blog,professional_communication,payload,independent_payload,80,80,0,0,-3.4250379415251557,-3.6556021087490094,0.23056416722385364,0.16040708900494113,0.3067320640091833,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,4.862273252162037e-09,welch_t,2.53470304635207e-05,4.0962227939154255e-08,qwen2_5_7b_instruct_q4_k_m,,,0.9786287006962627,,,,nonseg_ascii_b8
mean_log_probability,prompt_category,personal_narrative_blog,recipe_procedure,payload,independent_payload,80,80,0,0,-3.4250379415251557,-3.7499755515284052,0.3249376100032495,0.2573276658088636,0.39472035338863304,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,6.655318646542602e-16,welch_t,3.900682258738619e-12,7.288806384380174e-14,qwen2_5_7b_instruct_q4_k_m,,,1.4240138347175213,,,,nonseg_ascii_b8
mean_log_probability,prompt_category,professional_communication,recipe_procedure,payload,independent_payload,80,80,0,0,-3.6556021087490094,-3.7499755515284052,0.09437344277939586,0.014865238918054385,0.1721621871822579,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.021372087138028826,welch_t,1.0,0.05273029759461931,qwen2_5_7b_instruct_q4_k_m,,,0.36579707296807906,,,,nonseg_ascii_b8
effective_payload_rate,prompt_category,casual_conversation,factual_explanatory,payload,independent_payload,80,80,0,0,1.7482261184463712,1.7482261184463712,0.0,-0.11829329214302473,0.11775784896380355,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,1.0,welch_t,1.0,1.0,qwen2_5_7b_instruct_q4_k_m,,,0.0,,,,nonseg_ascii_b8
effective_payload_rate,prompt_category,casual_conversation,forum_question_answer,payload,independent_payload,80,80,0,0,1.7482261184463712,1.7482261184463712,0.0,-0.11539422820255753,0.11854136202548661,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,1.0,welch_t,1.0,1.0,qwen2_5_7b_instruct_q4_k_m,,,0.0,,,,nonseg_ascii_b8
effective_payload_rate,prompt_category,casual_conversation,personal_narrative_blog,payload,independent_payload,80,80,0,0,1.7482261184463712,1.7482261184463712,0.0,-0.11292868954920716,0.11505122990399054,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,1.0,welch_t,1.0,1.0,qwen2_5_7b_instruct_q4_k_m,,,0.0,,,,nonseg_ascii_b8
effective_payload_rate,prompt_category,casual_conversation,professional_communication,payload,independent_payload,80,80,0,0,1.7482261184463712,1.7482261184463712,0.0,-0.10978265827596789,0.11888426076633923,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,1.0,welch_t,1.0,1.0,qwen2_5_7b_instruct_q4_k_m,,,0.0,,,,nonseg_ascii_b8
effective_payload_rate,prompt_category,casual_conversation,recipe_procedure,payload,independent_payload,80,80,0,0,1.7482261184463712,1.7482261184463712,0.0,-0.11455694692208394,0.11470395686302587,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,1.0,welch_t,1.0,1.0,qwen2_5_7b_instruct_q4_k_m,,,0.0,,,,nonseg_ascii_b8
effective_payload_rate,prompt_category,factual_explanatory,forum_question_answer,payload,independent_payload,80,80,0,0,1.7482261184463712,1.7482261184463712,0.0,-0.11371661416602308,0.11989107599373197,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,1.0,welch_t,1.0,1.0,qwen2_5_7b_instruct_q4_k_m,,,0.0,,,,nonseg_ascii_b8
effective_payload_rate,prompt_category,factual_explanatory,personal_narrative_blog,payload,independent_payload,80,80,0,0,1.7482261184463712,1.7482261184463712,0.0,-0.11633703478244486,0.11642439518462593,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,1.0,welch_t,1.0,1.0,qwen2_5_7b_instruct_q4_k_m,,,0.0,,,,nonseg_ascii_b8
effective_payload_rate,prompt_category,factual_explanatory,professional_communication,payload,independent_payload,80,80,0,0,1.7482261184463712,1.7482261184463712,0.0,-0.11245941978740752,0.11991926321504275,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,1.0,welch_t,1.0,1.0,qwen2_5_7b_instruct_q4_k_m,,,0.0,,,,nonseg_ascii_b8
effective_payload_rate,prompt_category,factual_explanatory,recipe_procedure,payload,independent_payload,80,80,0,0,1.7482261184463712,1.7482261184463712,0.0,-0.11249666811708091,0.12293991814022937,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,1.0,welch_t,1.0,1.0,qwen2_5_7b_instruct_q4_k_m,,,0.0,,,,nonseg_ascii_b8
effective_payload_rate,prompt_category,forum_question_answer,personal_narrative_blog,payload,independent_payload,80,80,0,0,1.7482261184463712,1.7482261184463712,0.0,-0.11749950302525262,0.11474600602663242,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,1.0,welch_t,1.0,1.0,qwen2_5_7b_instruct_q4_k_m,,,0.0,,,,nonseg_ascii_b8
