plan_id,pairing_unit_id,experiment,model_id,quantization,payload_class,representation_name,source_codec_id,prompt_template_id,payload_index,payload_name,gate_level,threshold_source,label,population,generation_method,trial_status,generation_required,random_seed,reference_same_payload_row_id,reference_same_payload_pair_id,reference_same_payload_trial_id,reference_prompt_template_id,exact_v2_baseline_compatible,unavailable_reuse_reason,source_row_id,source_trial_id,fixed_payload_maximum_length_rule,fixed_token_budget_rule,control_length_rule
entropy_trial__dcf5f971e2143b50b4228569,entropy_pair__b3f53cfbffd0025998f04fef,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,hmac_sha256_hex,hex_nibble,nonseg_hex_nibble_b16,professional_project_update,41,revision_v1_hmac_sha256_hex_041,moderate,model_clean_development_entropy_quantile_0.50,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,9005468366661222926,detector_pair__9eb58eb9e422d2713e8beb6a__rankcloak,detector_pair__9eb58eb9e422d2713e8beb6a,revision_v1_primary_v2_payload_fidelity_v2__d54c0b4d73c4f19b3acd,professional_process_email,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__dd8d231483b0001dede6e905,entropy_pair__8d07ec703aad65eff89d347a,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,aes256_gcm_base64,ascii_b16,nonseg_ascii_b16,professional_project_update,41,revision_v1_aes256_gcm_base64_041,strict,model_clean_development_entropy_quantile_0.75,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,6135578054410307015,detector_pair__87d4b80d63ab29ab0287232a__ordinary_control,detector_pair__87d4b80d63ab29ab0287232a,revision_v1_primary_v2_payload_fidelity_v2__f15f22186828129ab92f,casual_hobby_chat,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__dd8e514bc9dd99b18916adc1,entropy_pair__fc56c8480883294afdaf2a74,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,nonce_96_bit_hex,hex_nibble,nonseg_hex_nibble_b16,explain_everyday_system,3,revision_v1_nonce_96_bit_hex_003,moderate,model_clean_development_entropy_quantile_0.50,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,4870859846861075071,detector_pair__1adf6a2460a5f9878147930a__rankcloak,detector_pair__1adf6a2460a5f9878147930a,revision_v1_primary_v2_payload_fidelity_v2__ffb0e4e5b4ee22773cd3,professional_schedule_note,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__ddb39978cd59c33f0469cab1,entropy_pair__34289692a6ee289c91fcf61e,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,chacha20_poly1305_base64,direct_subword,direct_subword_calgacus,professional_project_update,41,revision_v1_chacha20_poly1305_base64_041,strict,model_clean_development_entropy_quantile_0.75,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,1591393798616922121,detector_pair__45cb28cae07e968692d5ddc8__rankcloak,detector_pair__45cb28cae07e968692d5ddc8,revision_v1_primary_v2_payload_fidelity_v2__101cfc92c651b21dd2f7,professional_process_email,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__dde58e6d042f3a8ceb57b87e,entropy_pair__9c19a6fab8d253df24e14213,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,sha256_hex,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_sha256_hex_003,strict,model_clean_development_entropy_quantile_0.75,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,8452112479346401345,detector_pair__c5402658b66e8c0f347bd21a__ordinary_control,detector_pair__c5402658b66e8c0f347bd21a,revision_v1_primary_v2_payload_fidelity_v2__e45c8c5773c0a0139f47,explain_biological_process,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__de183fb23bb794fab514bdb8,entropy_pair__317d6f75824cdd74152694f6,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,nonce_96_bit_hex,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_nonce_96_bit_hex_003,moderate,model_clean_development_entropy_quantile_0.50,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,8499974553066603308,detector_pair__9f53b077fb093eb3120c3459__rankcloak,detector_pair__9f53b077fb093eb3120c3459,revision_v1_primary_v2_payload_fidelity_v2__d37b37a467ab49afc65e,explain_biological_process,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__decafeff832e3224cb7d3a20,entropy_pair__8d8469588d05e511da09a1cc,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,nonce_96_bit_hex,hex_nibble,nonseg_hex_nibble_b16,explain_everyday_system,3,revision_v1_nonce_96_bit_hex_003,ungated,not_applicable,1,rankcloak,new_ordinary_rankcloak_gate_disabled,planned_new_generation,True,706722046376601813,detector_pair__dee17e56766e82a422071d43__rankcloak,detector_pair__dee17e56766e82a422071d43,revision_v1_primary_v2_payload_fidelity_v2__e9a822b5d58ce1bcdcdf,casual_weekend_chat,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__dee634ae46e63bd3f5dc7fbc,entropy_pair__a22925c198239cb3828406ff,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,token_128_bit_hex,hex_nibble,nonseg_hex_nibble_b16,professional_project_update,41,revision_v1_token_128_bit_hex_041,ungated,not_applicable,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,5977289729328266203,detector_pair__ec0d97cb0d0d06df82b9482c__ordinary_control,detector_pair__ec0d97cb0d0d06df82b9482c,revision_v1_primary_v2_payload_fidelity_v2__1a1fb78312206c2c94f0,procedure_home_task,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__df1b7f8c0b911f557d872bf8,entropy_pair__26cddf6a8929b0aa80636d9c,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,aes256_gcm_base64,ascii_b16,nonseg_ascii_b16,professional_project_update,41,revision_v1_aes256_gcm_base64_041,ungated,not_applicable,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,3812638791007728748,detector_pair__20a10c501d64c75aa73890ec__ordinary_control,detector_pair__20a10c501d64c75aa73890ec,revision_v1_primary_v2_payload_fidelity_v2__1f27bc40019a7f5257a7,explain_weather_pattern,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__df314c0fffc5765aed88f900,entropy_pair__a48b8fa28b9aa08615c81b78,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,hmac_sha256_hex,hex_nibble,nonseg_hex_nibble_b16,professional_project_update,41,revision_v1_hmac_sha256_hex_041,ungated,not_applicable,1,rankcloak,new_ordinary_rankcloak_gate_disabled,planned_new_generation,True,2472368444902905485,detector_pair__9eb58eb9e422d2713e8beb6a__rankcloak,detector_pair__9eb58eb9e422d2713e8beb6a,revision_v1_primary_v2_payload_fidelity_v2__d54c0b4d73c4f19b3acd,professional_process_email,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__df549ee771b279b06525fd16,entropy_pair__9cd21d27606c1456a86a97f8,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,hmac_sha256_hex,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_hmac_sha256_hex_003,ungated,not_applicable,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,6108135320866633942,detector_pair__3e5b56e5f17b637b58553864__ordinary_control,detector_pair__3e5b56e5f17b637b58553864,revision_v1_primary_v2_payload_fidelity_v2__d29ec741f841ab8abe26,narrative_local_walk,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__df5665627dc810dea01f19a0,entropy_pair__a0aaa7c00b4253c2dbbc2daf,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,sha256_hex,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_sha256_hex_003,strict,model_clean_development_entropy_quantile_0.75,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,7902378472889607131,detector_pair__e8df7a445bb8ba35556abc28__rankcloak,detector_pair__e8df7a445bb8ba35556abc28,revision_v1_primary_v2_payload_fidelity_v2__e1372b2968cb7842b3c1,narrative_local_walk,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__df75b107327f9a65e18426c8,entropy_pair__a3d54f875c24aea45c6e175f,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,sha256_hex,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_sha256_hex_003,strict,model_clean_development_entropy_quantile_0.75,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,5977997087622152369,detector_pair__6bcdb3fe7a481a5cece58cb3__ordinary_control,detector_pair__6bcdb3fe7a481a5cece58cb3,revision_v1_primary_v2_payload_fidelity_v2__b64df0dafa71cbefc64d,procedure_simple_meal,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__df8ff4b399a6471282d0c66f,entropy_pair__395446311139e97aefb91eb4,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,ed25519_signature_base64,direct_subword,direct_subword_calgacus,professional_project_update,41,revision_v1_ed25519_signature_base64_041,moderate,model_clean_development_entropy_quantile_0.50,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,22673283056091614,detector_pair__d2879f5e17ebdde4f72aef0a__rankcloak,detector_pair__d2879f5e17ebdde4f72aef0a,revision_v1_primary_v2_payload_fidelity_v2__b7b4f7d516636bebbdb3,forum_practical_answer,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__e01303c63cb470302e1ed956,entropy_pair__48e3a4186829f73eb581ed40,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,sha256_hex,direct_subword,direct_subword_calgacus,professional_project_update,41,revision_v1_sha256_hex_041,strict,model_clean_development_entropy_quantile_0.75,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,65439214331007779,detector_pair__b51b0da5e46438ade6e09d53__rankcloak,detector_pair__b51b0da5e46438ade6e09d53,revision_v1_primary_v2_payload_fidelity_v2__12ad327da0d98da04364,professional_process_email,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__e02612780ff2ebb6f73c91af,entropy_pair__62e6f82c669e3a9048a6bf3c,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,ed25519_signature_base64,ascii_b16,nonseg_ascii_b16,explain_everyday_system,3,revision_v1_ed25519_signature_base64_003,ungated,not_applicable,1,rankcloak,new_ordinary_rankcloak_gate_disabled,planned_new_generation,True,5444550362915944404,detector_pair__b41cbfe8539fd833df68dd1f__rankcloak,detector_pair__b41cbfe8539fd833df68dd1f,revision_v1_primary_v2_payload_fidelity_v2__85d81b29df282aa5c633,explain_biological_process,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__e0a0fc89345f614ed59eceae,entropy_pair__9e4f39be7a65d40255ba8c1e,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,uuid_v4,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_uuid_v4_003,strict,model_clean_development_entropy_quantile_0.75,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,6116290942408673218,detector_pair__992e55c848fe3c7799463605__ordinary_control,detector_pair__992e55c848fe3c7799463605,revision_v1_primary_v2_payload_fidelity_v2__aa0f97559d1a670bae0f,forum_learning_answer,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__e0dae9797a9e16253d5cae8a,entropy_pair__22335c8f331c5b3af95c5d77,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,uuid_v4,ascii_b16,nonseg_ascii_b16,explain_everyday_system,3,revision_v1_uuid_v4_003,moderate,model_clean_development_entropy_quantile_0.50,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,910744940005182024,detector_pair__d11312f2203ba3f19890554d__rankcloak,detector_pair__d11312f2203ba3f19890554d,revision_v1_primary_v2_payload_fidelity_v2__2a1ff4aceb15081b503e,forum_learning_answer,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__e19dacf3f7a6d21bc1566599,entropy_pair__f682f882ef7de697b1fb377c,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,uuid_v4,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_uuid_v4_003,moderate,model_clean_development_entropy_quantile_0.50,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,5719002389296818141,detector_pair__992e55c848fe3c7799463605__ordinary_control,detector_pair__992e55c848fe3c7799463605,revision_v1_primary_v2_payload_fidelity_v2__aa0f97559d1a670bae0f,forum_learning_answer,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__e264eb7b4b8d835bd604c142,entropy_pair__0cd644df1a8ddca2cf4e8114,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,ed25519_signature_base64,ascii_b16,nonseg_ascii_b16,professional_project_update,41,revision_v1_ed25519_signature_base64_041,strict,model_clean_development_entropy_quantile_0.75,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,3883923565123816874,detector_pair__c35154f547c71dc0127d66a3__ordinary_control,detector_pair__c35154f547c71dc0127d66a3,revision_v1_primary_v2_payload_fidelity_v2__38c45b3c0d42c03658f9,casual_hobby_chat,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__e2c1adebcd15544252782cde,entropy_pair__457132a8359c9a7ef9c827b6,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,aes256_gcm_base64,ascii_b16,nonseg_ascii_b16,explain_everyday_system,3,revision_v1_aes256_gcm_base64_003,moderate,model_clean_development_entropy_quantile_0.50,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,4057534722528913832,detector_pair__12a609c03d4628f08a57f9f5__rankcloak,detector_pair__12a609c03d4628f08a57f9f5,revision_v1_primary_v2_payload_fidelity_v2__3b60553697eb66858f10,forum_learning_answer,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__e354829eb5446c7037790f2b,entropy_pair__d2bb17b9c82dc488ca62c041,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,hmac_sha256_hex,ascii_b16,nonseg_ascii_b16,professional_project_update,41,revision_v1_hmac_sha256_hex_041,strict,model_clean_development_entropy_quantile_0.75,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,2128137442797433832,detector_pair__93b9bf8da385271b9e45c885__ordinary_control,detector_pair__93b9bf8da385271b9e45c885,revision_v1_primary_v2_payload_fidelity_v2__7299b7715c5724846a8a,forum_practical_answer,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__e41fd08d2d068740137ab4ad,entropy_pair__8d07ec703aad65eff89d347a,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,aes256_gcm_base64,ascii_b16,nonseg_ascii_b16,professional_project_update,41,revision_v1_aes256_gcm_base64_041,strict,model_clean_development_entropy_quantile_0.75,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,3678184852466430534,detector_pair__87d4b80d63ab29ab0287232a__rankcloak,detector_pair__87d4b80d63ab29ab0287232a,revision_v1_primary_v2_payload_fidelity_v2__f15f22186828129ab92f,casual_hobby_chat,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__e4305511ff6c83dbbfb60b29,entropy_pair__5ac22b47ab8659cd3c6c8e71,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,nonce_96_bit_hex,hex_nibble,nonseg_hex_nibble_b16,professional_project_update,41,revision_v1_nonce_96_bit_hex_041,strict,model_clean_development_entropy_quantile_0.75,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,3738894185945812861,detector_pair__aa3200df78bd927a7bf6e45c__ordinary_control,detector_pair__aa3200df78bd927a7bf6e45c,revision_v1_primary_v2_payload_fidelity_v2__6a046fe1b7ef9fd6c551,procedure_home_task,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__e49e54f653eacf519a02d488,entropy_pair__197a58624faeb2e6dd2168b3,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,ed25519_signature_base64,direct_subword,direct_subword_calgacus,professional_project_update,41,revision_v1_ed25519_signature_base64_041,ungated,not_applicable,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,3370552103584463050,detector_pair__2ebefee07e357a05ae5fd9d8__ordinary_control,detector_pair__2ebefee07e357a05ae5fd9d8,revision_v1_primary_v2_payload_fidelity_v2__50c9ebfaac484122f216,professional_process_email,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
