row_id,pair_id,payload_group_id,normalized_text_sha256,dedup_cluster_id,partition,label,model_id,codec_id,payload_class,prompt_template_id
detector_pair__b08e2f3d56ab5f10389763fd__ordinary_control,detector_pair__b08e2f3d56ab5f10389763fd,revision_v1_sha256_hex_036,8be72d8dced18d121966efd6ecbc76a4bdc5300dcc5d9e0b2a88bbf624504c1f,dedup-cluster-7aae3a6d1c11ecb6700a986d,train,0,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,sha256_hex,casual_weekend_chat
detector_pair__b08e2f3d56ab5f10389763fd__rankcloak,detector_pair__b08e2f3d56ab5f10389763fd,revision_v1_sha256_hex_036,6e7819ebc52ea719008ad8c5182177885cd40399b771dc67343eec72210f3ef5,dedup-cluster-7aae3a6d1c11ecb6700a986d,train,1,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,sha256_hex,casual_weekend_chat
detector_pair__b09052c0578a45b74485cac2__ordinary_control,detector_pair__b09052c0578a45b74485cac2,revision_v1_nonce_96_bit_hex_014,cb057d2858ef8948a92fb661d9e489d231ebf898cbb691b4edea8cfca9f33427,dedup-cluster-35392cac93c5f9b5bfbab99c,train,0,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,explain_biological_process
detector_pair__b09052c0578a45b74485cac2__rankcloak,detector_pair__b09052c0578a45b74485cac2,revision_v1_nonce_96_bit_hex_014,770fa3a2b10432461c0c973a0edf79b9979ef71d11d0da16799eb5f7e3503b27,dedup-cluster-35392cac93c5f9b5bfbab99c,train,1,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,explain_biological_process
detector_pair__b092ab48fed22050987fb8be__ordinary_control,detector_pair__b092ab48fed22050987fb8be,revision_v1_aes256_gcm_base64_007,b2e52aa888bb52a396f4d5e63924ed103b410c40ec57f733aa212c2bf5bb51aa,dedup-cluster-0f86d19fbad1d704affd1c2e,test,0,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,aes256_gcm_base64,forum_learning_answer
detector_pair__b092ab48fed22050987fb8be__rankcloak,detector_pair__b092ab48fed22050987fb8be,revision_v1_aes256_gcm_base64_007,eecb650fbe6fde74805c301edc8623fe2eb405ed97c0eb533573e7d43ec3fd9e,dedup-cluster-0f86d19fbad1d704affd1c2e,test,1,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,aes256_gcm_base64,forum_learning_answer
detector_pair__b092ee8df9b070bac84c4814__ordinary_control,detector_pair__b092ee8df9b070bac84c4814,revision_v1_token_128_bit_hex_029,066bec10c5a6a35b0a4b9760943fd813528dc0f4e67a99c2033d5e03a126170b,dedup-cluster-285942776c1fc81e3d79c586,train,0,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,token_128_bit_hex,procedure_garden_task
detector_pair__b092ee8df9b070bac84c4814__rankcloak,detector_pair__b092ee8df9b070bac84c4814,revision_v1_token_128_bit_hex_029,0bb434343760f242e1e311096c533014602620e80afc2221e1820b4f6723c265,dedup-cluster-285942776c1fc81e3d79c586,train,1,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,token_128_bit_hex,procedure_garden_task
detector_pair__b09dd01aef8fe0321703ebbd__ordinary_control,detector_pair__b09dd01aef8fe0321703ebbd,revision_v1_nonce_96_bit_hex_032,ad7881b92a5708c85b69fdce3d084b54efcdc2d948a2e175b076ca7cbc788c8f,dedup-cluster-530f7a325b417a884b1be200,test,0,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,nonce_96_bit_hex,casual_weekend_chat
detector_pair__b09dd01aef8fe0321703ebbd__rankcloak,detector_pair__b09dd01aef8fe0321703ebbd,revision_v1_nonce_96_bit_hex_032,4b4154872626950ea8078aa3931fcb068deff347af1ec0df249181ccc9c8cb20,dedup-cluster-530f7a325b417a884b1be200,test,1,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,nonce_96_bit_hex,casual_weekend_chat
detector_pair__b0a4c0d9f179fbeca54b502e__ordinary_control,detector_pair__b0a4c0d9f179fbeca54b502e,revision_v1_hmac_sha256_hex_010,7e6661bb9baea6888c80c4c55d2aeb2efc56b7cdaf99feb33ffb438044d54fd5,dedup-cluster-f12b861acf9ed2b65b7bef62,train,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,professional_schedule_note
detector_pair__b0a4c0d9f179fbeca54b502e__rankcloak,detector_pair__b0a4c0d9f179fbeca54b502e,revision_v1_hmac_sha256_hex_010,a0c673490ed802d50ec04032403ed406616459b3f96695ebf3557f47198daa8a,dedup-cluster-f12b861acf9ed2b65b7bef62,train,1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,professional_schedule_note
detector_pair__b0cb7a0646d5cd48fcd439e0__ordinary_control,detector_pair__b0cb7a0646d5cd48fcd439e0,revision_v1_sha256_hex_002,8e0977e29d82ffee61bf17e5152ded3bdbdd3fc7174981984cde446fccfc608a,dedup-cluster-aa773fd160a6f70eb55e432d,train,0,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,sha256_hex,procedure_home_task
detector_pair__b0cb7a0646d5cd48fcd439e0__rankcloak,detector_pair__b0cb7a0646d5cd48fcd439e0,revision_v1_sha256_hex_002,fbf5969e7e14d6bc43aaebf7b078b6566e30e24274bae96f67b828f71cbd6efc,dedup-cluster-aa773fd160a6f70eb55e432d,train,1,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,sha256_hex,procedure_home_task
detector_pair__b0d49acefd8c621c7713c697__ordinary_control,detector_pair__b0d49acefd8c621c7713c697,revision_v1_hmac_sha256_hex_020,cb7c1d066cbae36a081496f0c915be204d568b47f795817e4ff13c42ff90bf4c,dedup-cluster-2e7f1969791ae609498a9082,validation,0,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,narrative_learning_moment
detector_pair__b0d49acefd8c621c7713c697__rankcloak,detector_pair__b0d49acefd8c621c7713c697,revision_v1_hmac_sha256_hex_020,ea8a02bf0d7f045ce6150dc3b49bc20b7f98f063729383f46270558784b5dfc1,dedup-cluster-2e7f1969791ae609498a9082,validation,1,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,narrative_learning_moment
detector_pair__b0eafbeb056c4302c64e7530__ordinary_control,detector_pair__b0eafbeb056c4302c64e7530,revision_v1_aes256_gcm_base64_021,5d34546b373bd7f6888f0d60b3b1ebb10715cc16a02ea2f9e1741e7ab5b7943e,dedup-cluster-29c142135fcd9e43d47798a3,train,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,aes256_gcm_base64,narrative_local_walk
detector_pair__b0eafbeb056c4302c64e7530__rankcloak,detector_pair__b0eafbeb056c4302c64e7530,revision_v1_aes256_gcm_base64_021,a59b0985bbaeb31b71f06edd92e27ce0bd655e60568f2926534609285c859ab9,dedup-cluster-29c142135fcd9e43d47798a3,train,1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,aes256_gcm_base64,narrative_local_walk
detector_pair__b0f81ace9b318a9c725ced66__ordinary_control,detector_pair__b0f81ace9b318a9c725ced66,revision_v1_nonce_96_bit_hex_017,b41c06e0740f64a95bc929d76d2be698acb1290f809dd5323030967d2076a2f8,dedup-cluster-db1d53788ffd0e16bf61276b,train,0,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,procedure_simple_meal
detector_pair__b0f81ace9b318a9c725ced66__rankcloak,detector_pair__b0f81ace9b318a9c725ced66,revision_v1_nonce_96_bit_hex_017,f72e35ce80755dbad7839b19fa98125a47175569fd3b9d9552addb20709c8521,dedup-cluster-db1d53788ffd0e16bf61276b,train,1,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,procedure_simple_meal
detector_pair__b0fb2c00fa9050af13d44afd__ordinary_control,detector_pair__b0fb2c00fa9050af13d44afd,revision_v1_ed25519_signature_base64_006,cec72c8879f45c821d0b51fcbadf35f336caec79b5538820fe1a390ae0541950,dedup-cluster-1f1d3eb2576a9b41181f7d48,train,0,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,professional_process_email
detector_pair__b0fb2c00fa9050af13d44afd__rankcloak,detector_pair__b0fb2c00fa9050af13d44afd,revision_v1_ed25519_signature_base64_006,3030ab7dd1063c1838d48738253654c616fe0e707c3666049a872f135db3e709,dedup-cluster-1f1d3eb2576a9b41181f7d48,train,1,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,professional_process_email
detector_pair__b112427bc2b90dea6ab20625__ordinary_control,detector_pair__b112427bc2b90dea6ab20625,revision_v1_token_128_bit_hex_058,0da517bacd58b2c1d36491730fdfb359bb2ac2e2e10d761379e30774c000d0b4,dedup-cluster-35b6105f6e012664ee7fb95a,train,0,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,forum_purchase_advice
detector_pair__b112427bc2b90dea6ab20625__rankcloak,detector_pair__b112427bc2b90dea6ab20625,revision_v1_token_128_bit_hex_058,1086ba5b600d48f7237e553d13c3f280f5409e249f265698c7b9698b26c11b51,dedup-cluster-35b6105f6e012664ee7fb95a,train,1,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,forum_purchase_advice
detector_pair__b12139edb35e46dfafc763f5__ordinary_control,detector_pair__b12139edb35e46dfafc763f5,revision_v1_ed25519_signature_base64_016,5dd22195b868fd9aa5134a66dc087796a0c0fb488043f61ffb15f2cd29ef235f,dedup-cluster-45b84fe75a137171236cd725,train,0,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,casual_hobby_chat
detector_pair__b12139edb35e46dfafc763f5__rankcloak,detector_pair__b12139edb35e46dfafc763f5,revision_v1_ed25519_signature_base64_016,c4b31bb39c4a4022726e23f7269f6f7b0054eda456fc76c1a4b0c018144a8cd2,dedup-cluster-45b84fe75a137171236cd725,train,1,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,casual_hobby_chat
detector_pair__b12bf7787a9718b3d6e6968e__ordinary_control,detector_pair__b12bf7787a9718b3d6e6968e,revision_v1_hmac_sha256_hex_057,eec8f12e28b6541ceb6099b709f93191acf6afa83b29123e84cb78df253c4555,dedup-cluster-a0ec330801b891c994a313b8,test,0,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,hmac_sha256_hex,narrative_local_walk
detector_pair__b12bf7787a9718b3d6e6968e__rankcloak,detector_pair__b12bf7787a9718b3d6e6968e,revision_v1_hmac_sha256_hex_057,259e6a9a302754bb6f867f6ba3181e9e9f6671ab898bb7c8a2b3314afba8a297,dedup-cluster-a0ec330801b891c994a313b8,test,1,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,hmac_sha256_hex,narrative_local_walk
detector_pair__b1303526e329594ec04510c5__ordinary_control,detector_pair__b1303526e329594ec04510c5,revision_v1_hmac_sha256_hex_051,a88cc5abe132f287a5ba518ef2e0ed033954f47e10b0d8c8eabb26e1038e7dc8,dedup-cluster-df5a565df542d50b304df667,train,0,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,hmac_sha256_hex,casual_neighborhood_chat
detector_pair__b1303526e329594ec04510c5__rankcloak,detector_pair__b1303526e329594ec04510c5,revision_v1_hmac_sha256_hex_051,a66403eeaecbd368a0ac77f60a8c3a45d479026d0cf9a48cf2f817ea65c47aab,dedup-cluster-df5a565df542d50b304df667,train,1,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,hmac_sha256_hex,casual_neighborhood_chat
detector_pair__b13c1f3293f4915676d46142__ordinary_control,detector_pair__b13c1f3293f4915676d46142,revision_v1_nonce_96_bit_hex_038,47b2f4226e2cd00028d1aff1b0bbacdf947ce738baa75ffaf9e5572b25bdbb12,dedup-cluster-8ad9f56d5faadf75901921eb,train,0,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,casual_hobby_chat
detector_pair__b13c1f3293f4915676d46142__rankcloak,detector_pair__b13c1f3293f4915676d46142,revision_v1_nonce_96_bit_hex_038,6b6a0adad46535307f63bfe3d066af765b9383a1bdf1183bfe40b836019bb52c,dedup-cluster-8ad9f56d5faadf75901921eb,train,1,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,casual_hobby_chat
detector_pair__b14241be4985e36f1dbd7a4a__ordinary_control,detector_pair__b14241be4985e36f1dbd7a4a,revision_v1_hmac_sha256_hex_034,f0f6202b06d905bedc55942c5d132d8e4016566b98a3981d0527e4c1f7ebf7ef,dedup-cluster-e448157f9945d3e1cba1600b,train,0,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,explain_weather_pattern
detector_pair__b14241be4985e36f1dbd7a4a__rankcloak,detector_pair__b14241be4985e36f1dbd7a4a,revision_v1_hmac_sha256_hex_034,79794a1bf7e67bb3e8980dfd9d49b239959d2623c499d6e6dd109b408664c731,dedup-cluster-e448157f9945d3e1cba1600b,train,1,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,explain_weather_pattern
detector_pair__b143e632fac2119adbc74416__ordinary_control,detector_pair__b143e632fac2119adbc74416,revision_v1_ed25519_signature_base64_052,3205d373265d0a53f8dad52a821b75c64e6791334f4bc179290c55417a93b372,dedup-cluster-3a9dc163b8daa77eacd7d383,train,0,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,ed25519_signature_base64,casual_hobby_chat
detector_pair__b143e632fac2119adbc74416__rankcloak,detector_pair__b143e632fac2119adbc74416,revision_v1_ed25519_signature_base64_052,9b3707efae754aa90e4962baf546576dc8351b394dddd11f86ee8aca75464785,dedup-cluster-3a9dc163b8daa77eacd7d383,train,1,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,ed25519_signature_base64,casual_hobby_chat
detector_pair__b14b70aaf8c2747f08e59a59__ordinary_control,detector_pair__b14b70aaf8c2747f08e59a59,revision_v1_token_128_bit_hex_005,8df5cf94c5071d6a6a7120a99fb8efe1287330ffbc69411e2ffb2b759858fef8,dedup-cluster-5b9b2d73a426c098349b9925,train,0,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,token_128_bit_hex,forum_practical_answer
detector_pair__b14b70aaf8c2747f08e59a59__rankcloak,detector_pair__b14b70aaf8c2747f08e59a59,revision_v1_token_128_bit_hex_005,7f0e7edfc3f33799f4fd922e0e4c959078e5b7738fbebacf10ec50d91a462fb8,dedup-cluster-5b9b2d73a426c098349b9925,train,1,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,token_128_bit_hex,forum_practical_answer
detector_pair__b16d49a57b643c367ec20a68__ordinary_control,detector_pair__b16d49a57b643c367ec20a68,revision_v1_ed25519_signature_base64_011,21d18b7ca9a6fdc12b0fcc8b66b1b69d59552375d587fc36913eeb5d3fa58afd,dedup-cluster-a66afc9b25c5890a041c104a,test,0,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,casual_neighborhood_chat
detector_pair__b16d49a57b643c367ec20a68__rankcloak,detector_pair__b16d49a57b643c367ec20a68,revision_v1_ed25519_signature_base64_011,aa1dab7f1bfef2b37164909a6fdd4bc1ff2dce3167075c3b938c47ca74d1871f,dedup-cluster-a66afc9b25c5890a041c104a,test,1,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,casual_neighborhood_chat
detector_pair__b1750d62d0532d96e141973f__ordinary_control,detector_pair__b1750d62d0532d96e141973f,revision_v1_nonce_96_bit_hex_057,e96e95d38f7c8771698a9c106bc226e681bf188f8c0082297c9d9bc7263bd911,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,0,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,explain_biological_process
detector_pair__b1750d62d0532d96e141973f__rankcloak,detector_pair__b1750d62d0532d96e141973f,revision_v1_nonce_96_bit_hex_057,c0e469a134b294b790c8f3130d055a9fb3566bdca48067d918625080d1131f69,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,1,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,explain_biological_process
detector_pair__b179a9f873b8af6e5cb36fa2__ordinary_control,detector_pair__b179a9f873b8af6e5cb36fa2,revision_v1_token_128_bit_hex_036,34d658048b68a6560b035c6afa7b0f4b2a9f237906076280150457f39c43be0f,dedup-cluster-bced2ec523557c720d4ecf66,validation,0,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,token_128_bit_hex,procedure_simple_meal
detector_pair__b179a9f873b8af6e5cb36fa2__rankcloak,detector_pair__b179a9f873b8af6e5cb36fa2,revision_v1_token_128_bit_hex_036,550600a2f2662f9646c36b8e0ad9e9ec05b8c784b72e54eb7ed8c6543b84cc8b,dedup-cluster-bced2ec523557c720d4ecf66,validation,1,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,token_128_bit_hex,procedure_simple_meal
detector_pair__b17ac913e6452e0e2c635c13__ordinary_control,detector_pair__b17ac913e6452e0e2c635c13,revision_v1_hmac_sha256_hex_047,749198713e22a11abcf6cf95bf2b5e30d4a425e828fa65d59193a276bc69ceb6,dedup-cluster-ec7757362682f43221c8e6e9,train,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,forum_purchase_advice
detector_pair__b17ac913e6452e0e2c635c13__rankcloak,detector_pair__b17ac913e6452e0e2c635c13,revision_v1_hmac_sha256_hex_047,d1d666cf1197941c6f12479e84e50e4b5b1d870e725680e89b7008f601e850d9,dedup-cluster-ec7757362682f43221c8e6e9,train,1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,forum_purchase_advice
detector_pair__b1806d92fcd74766a923dad6__ordinary_control,detector_pair__b1806d92fcd74766a923dad6,revision_v1_aes256_gcm_base64_041,d5ce950a317a76d1f68d757ea40ae93565dad49bd2b2bb910bad48249026cd54,dedup-cluster-b5f56388b36a396fa5403d36,train,0,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,aes256_gcm_base64,narrative_learning_moment
detector_pair__b1806d92fcd74766a923dad6__rankcloak,detector_pair__b1806d92fcd74766a923dad6,revision_v1_aes256_gcm_base64_041,b3b736d6b6cbf00590fbfc2e32312cff1cf1ddd785f01aa864cf4fb6848b9ceb,dedup-cluster-b5f56388b36a396fa5403d36,train,1,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,aes256_gcm_base64,narrative_learning_moment
detector_pair__b18c3938cbb194a863720261__ordinary_control,detector_pair__b18c3938cbb194a863720261,revision_v1_nonce_96_bit_hex_043,d25d0c3480b09737f7ee90a16d0a6bcda2ab28cc489bc3593846bdb1dd8a228b,dedup-cluster-f1992b5888233b29fd862f23,train,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,nonce_96_bit_hex,explain_biological_process
detector_pair__b18c3938cbb194a863720261__rankcloak,detector_pair__b18c3938cbb194a863720261,revision_v1_nonce_96_bit_hex_043,08841094490b1a5290843e1547a1bac196a1d0dce77ae1ef57791c198dd73d42,dedup-cluster-f1992b5888233b29fd862f23,train,1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,nonce_96_bit_hex,explain_biological_process
detector_pair__b194d4b318d0a773e2b27436__ordinary_control,detector_pair__b194d4b318d0a773e2b27436,revision_v1_nonce_96_bit_hex_006,c0bda963ef703fe1609cc736c99fd97a84b27ea144032ce0ccf05a7bca2512e1,dedup-cluster-e24db07846b9655b7abffc8e,train,0,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,nonce_96_bit_hex,procedure_home_task
detector_pair__b194d4b318d0a773e2b27436__rankcloak,detector_pair__b194d4b318d0a773e2b27436,revision_v1_nonce_96_bit_hex_006,d7582a420be3a5a7a7937340939b5388857ed3eae67f4347a72e52dc9834c2e1,dedup-cluster-e24db07846b9655b7abffc8e,train,1,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,nonce_96_bit_hex,procedure_home_task
detector_pair__b1953b92041569d684f5fe71__ordinary_control,detector_pair__b1953b92041569d684f5fe71,revision_v1_uuid_v4_054,a5316dae242684aed94b60597bd34d329f75259a563bf0d863b4efc86571c6dd,dedup-cluster-bdb0cb932ce8d25533d129e7,test,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,uuid_v4,casual_weekend_chat
detector_pair__b1953b92041569d684f5fe71__rankcloak,detector_pair__b1953b92041569d684f5fe71,revision_v1_uuid_v4_054,25200704eb517605644a837f043c46dc93f850f0a897dfa8a66b3dbd9f37c191,dedup-cluster-bdb0cb932ce8d25533d129e7,test,1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,uuid_v4,casual_weekend_chat
detector_pair__b19e9f8a5d0562bdea48b257__ordinary_control,detector_pair__b19e9f8a5d0562bdea48b257,revision_v1_hmac_sha256_hex_048,41c006787772ef652f0eb4805fad29e79f29a9e5d0cf899fdbbf60f2276a6b41,dedup-cluster-867b2f4c828e3e0523487402,train,0,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,hmac_sha256_hex,professional_project_update
detector_pair__b19e9f8a5d0562bdea48b257__rankcloak,detector_pair__b19e9f8a5d0562bdea48b257,revision_v1_hmac_sha256_hex_048,7472dbf04d4dbc0b2b49053f98e75f6d6afb77c68dfecad987e23645cdc34ad5,dedup-cluster-867b2f4c828e3e0523487402,train,1,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,hmac_sha256_hex,professional_project_update
detector_pair__b19ef01d010c8f02271f1b70__ordinary_control,detector_pair__b19ef01d010c8f02271f1b70,revision_v1_hmac_sha256_hex_013,72c6f150c8ef5b7cd793e3c733c39d03aea22447cf18f1b42d8f7265af96cbed,dedup-cluster-d028afde8d3446e776f3bdbf,validation,0,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,procedure_home_task
detector_pair__b19ef01d010c8f02271f1b70__rankcloak,detector_pair__b19ef01d010c8f02271f1b70,revision_v1_hmac_sha256_hex_013,bb763b510ce3eb8dcfb67a68a892fc82fe4919183b0ef7653a8062a3afc5344f,dedup-cluster-d028afde8d3446e776f3bdbf,validation,1,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,procedure_home_task
detector_pair__b1ac16654945efa2cbab1566__ordinary_control,detector_pair__b1ac16654945efa2cbab1566,revision_v1_nonce_96_bit_hex_017,36593f06191efb2224540e9cec4354218e0fca5f86b91c3f663f794f0bcef6c7,dedup-cluster-db1d53788ffd0e16bf61276b,train,0,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,nonce_96_bit_hex,forum_learning_answer
detector_pair__b1ac16654945efa2cbab1566__rankcloak,detector_pair__b1ac16654945efa2cbab1566,revision_v1_nonce_96_bit_hex_017,132024fb2222d0ea02c8dd90d4b4eac58f6991c058bec56a7aaad2f2c01f9b91,dedup-cluster-db1d53788ffd0e16bf61276b,train,1,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,nonce_96_bit_hex,forum_learning_answer
detector_pair__b1afb6f1acc22a150308c350__ordinary_control,detector_pair__b1afb6f1acc22a150308c350,revision_v1_sha256_hex_017,4f2510e07ca7814df4626e3524c3a9a3b5989593eb7cc90d35cd71db15caa8e2,dedup-cluster-c3dca9a9298a213ff99b5c53,test,0,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,sha256_hex,casual_weekend_chat
detector_pair__b1afb6f1acc22a150308c350__rankcloak,detector_pair__b1afb6f1acc22a150308c350,revision_v1_sha256_hex_017,ee52e69694e54fb64d6354b3bce4036cab1d2fb4b9ddbc198b84890220e45a18,dedup-cluster-c3dca9a9298a213ff99b5c53,test,1,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,sha256_hex,casual_weekend_chat
detector_pair__b1b2a645d20eb5c9c2f2c737__ordinary_control,detector_pair__b1b2a645d20eb5c9c2f2c737,revision_v1_aes256_gcm_base64_052,8138d4c8035df13922ff6385673681579d48e24f1c029885d36c723d3826770c,dedup-cluster-4380dc71001b76d2dbf645fb,train,0,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,aes256_gcm_base64,narrative_learning_moment
detector_pair__b1b2a645d20eb5c9c2f2c737__rankcloak,detector_pair__b1b2a645d20eb5c9c2f2c737,revision_v1_aes256_gcm_base64_052,58ae027340b086339e268cac36bc34cfa3309c4dc25c65f54860963ba2aeb239,dedup-cluster-4380dc71001b76d2dbf645fb,train,1,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,aes256_gcm_base64,narrative_learning_moment
detector_pair__b1b428aa9d7fdc4d34aa47a7__ordinary_control,detector_pair__b1b428aa9d7fdc4d34aa47a7,revision_v1_hmac_sha256_hex_054,532c86f1bc21675e5aa5c69bdff428a7deb336cde0a0057a19f4eaa90f541bc9,dedup-cluster-85408c5a1c55422d408f6f47,train,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,procedure_simple_meal
