row_id,pair_id,payload_group_id,label,partition,model_id,codec_id,payload_class,prompt_template_id,representation_name,generation_study,evaluation_id,study_source,gate_level,quantization,plan_id,pairing_unit_id,normalized_text_sha256,dedup_cluster_id
quantization_generated__quantization_trial__d118a4d3c1c8c617ca0fc795,detector_pair__e1bda85041dac8f5ca74b5e3,revision_v1_uuid_v4_044,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,uuid_v4,professional_project_update,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d118a4d3c1c8c617ca0fc795,quantization_pair__c638e572e8a51d4c7cc97fbc,10ba2af9f954e3b5c655dc86a37fe3efc13c6171f92aa7d61e1c2c931367f411,locked-dedup-cluster-f06bf1b2872f90ff6209fecd
quantization_generated__quantization_trial__d122361cb1a9d69ce8a6f45c,detector_pair__b38f5c380733b619f12233ed,revision_v1_uuid_v4_045,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,uuid_v4,forum_practical_answer,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d122361cb1a9d69ce8a6f45c,quantization_pair__339e98a53756a099751a83e7,7621e0ef095de06627260576a357e652e95d6b890129bac1c7704a076437fe29,locked-dedup-cluster-4817ec6f6efc6d01ff08b87a
quantization_generated__quantization_trial__d13ca0de5219ec44fe873264,detector_pair__ef6873550467860562ef5c79,revision_v1_token_128_bit_hex_032,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,token_128_bit_hex,casual_weekend_chat,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d13ca0de5219ec44fe873264,quantization_pair__913b314c27b03e1a7becc0e4,f1ae3429a2bfd93faa2823d68f7559931cb0ee669ce29d0113b6a4787fb54a5d,locked-dedup-cluster-796ee459977f55ca3b94eaa1
quantization_generated__quantization_trial__d156bc876c75500b003d4d2d,detector_pair__04813f5c16a3ce609c8daf4b,revision_v1_ed25519_signature_base64_059,1,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,professional_process_email,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__d156bc876c75500b003d4d2d,quantization_pair__dcc3479989e025b5ce051288,6e9f10c0ac31e63934191399198c6fb6d22a6f86f258cb65081b95d3c455b433,locked-dedup-cluster-ff3c000e9d1174a8de74bd6f
quantization_generated__quantization_trial__d15f899aa378ea3916718e92,detector_pair__e72b8d3dba5516a04dfd4ca6,revision_v1_nonce_96_bit_hex_006,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,nonce_96_bit_hex,procedure_home_task,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d15f899aa378ea3916718e92,quantization_pair__554cb98e0aa1a818a29719cd,b796b7ade2ac9f6032f1e10aa237ae03d27144e0d19c6c5b2f167010fa68d23a,locked-dedup-cluster-e24db07846b9655b7abffc8e
quantization_generated__quantization_trial__d168ce2a3b216fd52b7448bd,detector_pair__563472265028b15f5679b0c1,revision_v1_sha256_hex_015,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,sha256_hex,narrative_small_discovery,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d168ce2a3b216fd52b7448bd,quantization_pair__e0b3e411bfe470850799c3dd,1103a7d8a57f5a49ac8223a5594b74dd1ca137b18de257396f9c370aaca17a70,locked-dedup-cluster-aef031f1d0cdd16e0df55cf6
quantization_generated__quantization_trial__d17862d4e386905e0a912b69,detector_pair__54ee9073c15cf109c3e0fc7e,revision_v1_aes256_gcm_base64_001,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,aes256_gcm_base64,professional_project_update,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d17862d4e386905e0a912b69,quantization_pair__48966482cde65ee2de33edbd,7231cb35676dda1dbd248b08e1d662457affdf21eb415e75c34175333ab7648f,locked-dedup-cluster-a725abc1dbcf22130164dbb4
quantization_generated__quantization_trial__d1a1621424bfd75bb0233bb3,detector_pair__da08df579ff072eeb5dfb41d,revision_v1_hmac_sha256_hex_048,1,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,hmac_sha256_hex,forum_purchase_advice,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__d1a1621424bfd75bb0233bb3,quantization_pair__30014295fda819c689d23306,6de30d368e20a0294331cb782fd2987a16b2497cef2a0a61ebff690e3257ca07,locked-dedup-cluster-867b2f4c828e3e0523487402
quantization_generated__quantization_trial__d1ca4aff161582bd0879c0aa,detector_pair__fc067376fe841401c9c1c360,revision_v1_sha256_hex_037,1,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,sha256_hex,forum_purchase_advice,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d1ca4aff161582bd0879c0aa,quantization_pair__9c00cfdb47164c5dd82db41e,a6669bb92ae652265784ed69b3691328d6b8ea65cd7a15bfb672a42bff1c6a57,locked-dedup-cluster-6c21ad65fb4bd1a4c214a454
quantization_generated__quantization_trial__d1ecf920fedc54e68bdfb553,detector_pair__5decf8019edf5bff0b2cd001,revision_v1_hmac_sha256_hex_028,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,hmac_sha256_hex,casual_weekend_chat,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d1ecf920fedc54e68bdfb553,quantization_pair__744b14482a6e0662803e45f6,76b12bb1906a634832729258dac6216ee94874f50762fd7e4ad2640a97542f90,locked-dedup-cluster-cef2005728af808ea2ef28cc
quantization_generated__quantization_trial__d22dd69a8de27b8aeef74fda,detector_pair__994bff52065e07698a1290dc,revision_v1_nonce_96_bit_hex_037,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,nonce_96_bit_hex,narrative_small_discovery,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d22dd69a8de27b8aeef74fda,quantization_pair__8945062f83ee7b2c340e0619,6dd712815441a5ecfdf81963a4d32a40541b977ee76c0c5a9112ca722cc56143,locked-dedup-cluster-1d1bea482f900a9bc2d26310
quantization_generated__quantization_trial__d24794550c2210b1361f38be,detector_pair__aa3f1273900ffb7b38a79399,revision_v1_aes256_gcm_base64_047,1,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,aes256_gcm_base64,explain_everyday_system,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d24794550c2210b1361f38be,quantization_pair__ff1914935014e4cfd28715d0,073909c5225a1110d7aa76910bd53969143d4929aa7838d4dc94329ebd205e98,locked-dedup-cluster-74a6b9f9e3047bf7067f2ba2
quantization_generated__quantization_trial__d271628bc1147578f8f97760,detector_pair__f4b05442c56a473b07f8acb4,revision_v1_token_128_bit_hex_047,1,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,token_128_bit_hex,procedure_garden_task,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d271628bc1147578f8f97760,quantization_pair__9aec58920e4b578c4c8a7f6c,16e0a346df3bc930ebb6fb447349cac8a20790de18dde129f66c624c8760ed4d,locked-dedup-cluster-403c836b92dc86a3f953e63f
quantization_generated__quantization_trial__d30ac38652ba16769834d232,detector_pair__8bf552eb80be4bb9c7e77945,revision_v1_token_128_bit_hex_038,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,token_128_bit_hex,casual_hobby_chat,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d30ac38652ba16769834d232,quantization_pair__cf03e5e3d310f5f92e1e6fd3,680868cfe83a36ff66f39d109b53941b1e3e1b329edf08c114d5b7f982df888a,locked-dedup-cluster-03d1f8caa28ff2627b36b98f
quantization_generated__quantization_trial__d31b6e200d7fd55cc94e361a,detector_pair__e70aaf4094923d2479b86c41,revision_v1_nonce_96_bit_hex_030,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,nonce_96_bit_hex,procedure_garden_task,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d31b6e200d7fd55cc94e361a,quantization_pair__8e2d932b029a96bda800b775,eb28c266f75ebcfae0679669d298e6edc89ea7b8b627e02535bcc5318fbc97bb,locked-dedup-cluster-07152d65b441d025c2de854b
quantization_generated__quantization_trial__d329f45d6dd573815ae02fea,detector_pair__89b97387fc4f84d8400b0916,revision_v1_uuid_v4_028,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,uuid_v4,procedure_simple_meal,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d329f45d6dd573815ae02fea,quantization_pair__29175649d7e57e89ced7afe3,a5e91b11cfc85ccdeea8424e9840ce1d60ad1710a0762a46fd78f1d3bc47fc93,locked-dedup-cluster-142c2029f559e610965db0fc
quantization_generated__quantization_trial__d34b35fb21120fd15363a405,detector_pair__e1a9a5cb0f91973de4e02d60,revision_v1_nonce_96_bit_hex_012,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,nonce_96_bit_hex,procedure_garden_task,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d34b35fb21120fd15363a405,quantization_pair__647b9e8d88c3e9799a89a95a,7d30011c4c2453d42d1d511f5338d78fb65746b066a7a7feca085d6491e53477,locked-dedup-cluster-0b9033a94dff4651877d3659
quantization_generated__quantization_trial__d3656f0cdf4b6b358f7d7afd,detector_pair__7b73d5b3a482442d5b67755b,revision_v1_token_128_bit_hex_043,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,token_128_bit_hex,explain_biological_process,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d3656f0cdf4b6b358f7d7afd,quantization_pair__7fef7ce767474ec1512603f2,d4108f52683506880699611ab648b0610ac91f94b65e23db8cb67d21113e5190,locked-dedup-cluster-f6fc3479f88b17e2282c2e2e
quantization_generated__quantization_trial__d3730275f52f99ae5cff8f83,detector_pair__4a5ec7f3c0baf8a8c4fff387,revision_v1_aes256_gcm_base64_044,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,aes256_gcm_base64,forum_purchase_advice,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d3730275f52f99ae5cff8f83,quantization_pair__74e68029654f40eee5c45efd,6869f916c945e9b4541acfdfad7ddb196dc1c857126c61f2ff148402137827e7,locked-dedup-cluster-2447f2f757732f18a1468db2
quantization_generated__quantization_trial__d37355ce3f2201eae867a77a,detector_pair__b49c14034ed2f302af30f847,revision_v1_ed25519_signature_base64_057,0,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,explain_biological_process,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__d37355ce3f2201eae867a77a,quantization_pair__690162589a109ab857e594a8,b6fe19ba4e7034a81ce3b6a0612166d61a11693411aecde47b0f4b9fa30ff8a5,locked-dedup-cluster-a30012a117157378dab7a070
quantization_generated__quantization_trial__d37e0659a6042a6171b5c017,detector_pair__6ef70f4b56da698394a89ba9,revision_v1_chacha20_poly1305_base64_027,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,chacha20_poly1305_base64,narrative_learning_moment,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d37e0659a6042a6171b5c017,quantization_pair__da62bee8059db04b717e8cb8,7c0067f71ae7bc076a0b617272fa7729cf58aa073615e8f3f5f2153aa34487b4,locked-dedup-cluster-86d638dbb2173052f0f13f3d
quantization_generated__quantization_trial__d3a1cada37e4c626a695f09b,detector_pair__7fd0ccabd4893b9ac7733d82,revision_v1_sha256_hex_029,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,sha256_hex,casual_neighborhood_chat,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d3a1cada37e4c626a695f09b,quantization_pair__30a552a72aa6fc0b4712f99d,a491b5381a77770092eb0a20edd698628b9969da8d1ab7cdeae1bb7f199af78a,locked-dedup-cluster-631342e4862923cce8d3242b
quantization_generated__quantization_trial__d3bb1fbb7f72255a273af7a6,detector_pair__c5caf51c0d5586ec079f9c2f,revision_v1_ed25519_signature_base64_043,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,ed25519_signature_base64,procedure_simple_meal,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d3bb1fbb7f72255a273af7a6,quantization_pair__bc132bfe057da4926adac9bb,bb414f2c7e1b66631ced5c324f524d9885dd48538770ce3217f07e7fae5aa837,locked-dedup-cluster-6ce30f9a3e80626084969f2a
quantization_generated__quantization_trial__d3f14c6b4eff64fb4c875134,detector_pair__aa556a948c7a1061b106ed99,revision_v1_chacha20_poly1305_base64_006,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,chacha20_poly1305_base64,professional_process_email,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d3f14c6b4eff64fb4c875134,quantization_pair__256d4453efe6ce830faebffe,2de1c9cbe397c61398725575a4c93729f550eedc6f325a2b76ff785f637ce369,locked-dedup-cluster-26a129b97d4ffc80e5e758e5
quantization_generated__quantization_trial__d40ab3a18f02948b416e723f,detector_pair__d37bd4b37d50445adff8f323,revision_v1_token_128_bit_hex_003,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,token_128_bit_hex,professional_schedule_note,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d40ab3a18f02948b416e723f,quantization_pair__ac8bceb4efbcdc0b86d8c8fe,6644da622f814e5ac18d73134d4e531a6d109e2905f32345fb1bf0cf7e8e8508,locked-dedup-cluster-70802306a6dea487ae41327f
quantization_generated__quantization_trial__d44dca6cb4e54daf5b52291e,detector_pair__ef872493a904b3de47a08a95,revision_v1_uuid_v4_015,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,uuid_v4,forum_purchase_advice,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d44dca6cb4e54daf5b52291e,quantization_pair__a9189abcf09dfeb9e5c5c5ce,57e5422fa844ce4f1b9de4451639ff6a447a4bfa588ae2e304b4bcd0d99fb4ac,locked-dedup-cluster-c31bf6d242afa63449100919
quantization_generated__quantization_trial__d451b6b2ed4234a67e219e0b,detector_pair__352388c37e291712e832f74b,revision_v1_chacha20_poly1305_base64_009,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,chacha20_poly1305_base64,narrative_learning_moment,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d451b6b2ed4234a67e219e0b,quantization_pair__2ed2543d6c5ebb412cbdcf74,cc7e88842b72e6928204aa3dadf54767f74d684933ecaf244ca231a1c16b3d15,locked-dedup-cluster-7013f31d35e44236cba4d7ef
quantization_generated__quantization_trial__d4de388650aec5b82e04a642,detector_pair__750a2db66284ea75661eecc2,revision_v1_hmac_sha256_hex_016,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,hmac_sha256_hex,casual_hobby_chat,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d4de388650aec5b82e04a642,quantization_pair__21a25109871203503a5857d5,6e1dc9eb894b0eb4be219e047ebf8812ea1cb8c34156e36a2c27b9a97c3295be,locked-dedup-cluster-3d7049c126c3e6af15cc5c6b
quantization_generated__quantization_trial__d4f611a356217fae9b847aaf,detector_pair__6269186b35df65469a403ddd,revision_v1_hmac_sha256_hex_037,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,hmac_sha256_hex,procedure_garden_task,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d4f611a356217fae9b847aaf,quantization_pair__49b8311d85aa03b06f921c3c,9c5c43d105161a6bbfabd441fd81682f1e8af12e1e2ec33a8f4913fbe6b21e70,locked-dedup-cluster-edcd1c430a452932fe4672fd
quantization_generated__quantization_trial__d50c629d1976238e3f287fd7,detector_pair__9c2eb1cb6a1efcca97b5df5f,revision_v1_aes256_gcm_base64_051,0,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,aes256_gcm_base64,procedure_garden_task,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__d50c629d1976238e3f287fd7,quantization_pair__ebcb909699623078e6121cb7,1c78d83d87e14de6f09aebb26abd0397d952c296af27f05a315435251359ed54,locked-dedup-cluster-da023141f0cff98c47ca9314
quantization_generated__quantization_trial__d539238235b86625e40b2d7e,detector_pair__5867a223e9e3f5a78eb108fc,revision_v1_aes256_gcm_base64_056,1,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,aes256_gcm_base64,forum_practical_answer,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__d539238235b86625e40b2d7e,quantization_pair__18045a20bf43f971fdba5417,6e2b2c9d5aa3ed7361c04f978332120e933a5887937fa6d549f11a38389f9851,locked-dedup-cluster-a37fa1ef4ffc42eb7c181e4b
quantization_generated__quantization_trial__d54af797b9c78e3967764a35,detector_pair__b4e35e1f404b34b6231634eb,revision_v1_aes256_gcm_base64_032,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,aes256_gcm_base64,forum_learning_answer,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d54af797b9c78e3967764a35,quantization_pair__b4db9c8d72457e7c0dda8b3c,8a33a07d701444317433beed93dc79ec5a1fac9d967e798b742a0b1544b85104,locked-dedup-cluster-40f1050b751f94d4062ce3bb
quantization_generated__quantization_trial__d5abc041c7189ccdc4bab99e,detector_pair__306a9c5ccc8045bf5eccda1e,revision_v1_aes256_gcm_base64_020,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,aes256_gcm_base64,forum_practical_answer,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d5abc041c7189ccdc4bab99e,quantization_pair__3f93d1e77154de08d9b05b73,0d707bf8d87d45945edb3b8f8192659b6f726397a18ca39efa4f7518e5f9c4f9,locked-dedup-cluster-66b8f96fb6033ede0ca665e8
quantization_generated__quantization_trial__d6062d562f818b8dfb8dd00a,detector_pair__017dd0946582425149ea034b,revision_v1_uuid_v4_022,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,uuid_v4,procedure_garden_task,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d6062d562f818b8dfb8dd00a,quantization_pair__c4b6c298f93b505ebc72e4ab,d8e1cb0316f2e009d03e6a63fca2b09dc544ae5940dd970909a5ceae592a985c,locked-dedup-cluster-10e3c842a989d98c8ff753d6
quantization_generated__quantization_trial__d651e5502725518e6f6540d6,detector_pair__aa14a6a30e21a079c2b8c6ca,revision_v1_sha256_hex_041,1,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,sha256_hex,casual_hobby_chat,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d651e5502725518e6f6540d6,quantization_pair__bad4b88d6944c3941e6f7290,2c86cf62ab322f04d773e542ef1be1c09eeafae728ee5af250cba7166db99f4e,locked-dedup-cluster-a70c2199fe9757fc3a965e41
quantization_generated__quantization_trial__d67c45623a36eb0fcc078d9f,detector_pair__e8cb8e55ee6f07b8e7eeb8eb,revision_v1_aes256_gcm_base64_033,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,aes256_gcm_base64,procedure_garden_task,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d67c45623a36eb0fcc078d9f,quantization_pair__ae6bd66b7d5e77a114a4de87,b08881917b65e0c78e09e8313f556ea6dd7974501ef262162e5970adc0047e85,locked-dedup-cluster-b3aacb3da0049b4608f31b89
quantization_generated__quantization_trial__d6affcf6f44005bb56c87c7c,detector_pair__70cdbb121366abe30589a589,revision_v1_chacha20_poly1305_base64_032,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,chacha20_poly1305_base64,procedure_simple_meal,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d6affcf6f44005bb56c87c7c,quantization_pair__6bcead63b9ae6f645b1087ab,b389396eb1c8d8b33b7eaaab669420c353cb0f4a2e6d525f1eabcc763de50f44,locked-dedup-cluster-dab9c4d7024256297969359d
quantization_generated__quantization_trial__d6b8095b6fc2b11325b166bb,detector_pair__f903ebc80762c094ca557f6e,revision_v1_nonce_96_bit_hex_009,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,nonce_96_bit_hex,casual_hobby_chat,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d6b8095b6fc2b11325b166bb,quantization_pair__c0d3c1c155b8ce3193e54c03,5b0bb494c4c15084a6c6722af8dadbd047584e2833fa03495a50138dfa11af41,locked-dedup-cluster-a6b7f1d80abc7d894355fefa
quantization_generated__quantization_trial__d6d066318a98d4e9486b683e,detector_pair__80a5e72d5bffb7d651462b38,revision_v1_uuid_v4_034,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,uuid_v4,procedure_home_task,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d6d066318a98d4e9486b683e,quantization_pair__64d449817ce2c7be6b3527db,c91c36bbe7ee22ac927d78b8ef7d6619430f87dd2ddbe81e17e929d54a22e0c4,locked-dedup-cluster-c85ea4286eb44389809ba8c7
quantization_generated__quantization_trial__d6f35ba8155552b14e360359,detector_pair__f44770e4c564dc2efb25da1c,revision_v1_token_128_bit_hex_034,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,token_128_bit_hex,forum_practical_answer,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d6f35ba8155552b14e360359,quantization_pair__bb3268aad5f47110add41b39,62adfd1e1b345768950c902a2ce949ff1db64b34a1450db97aef8d8590910877,locked-dedup-cluster-b6d3dd8af22bd58f505e4b2e
quantization_generated__quantization_trial__d764d821692459432e679d40,detector_pair__0d955c8074c3222cb77d7892,revision_v1_ed25519_signature_base64_047,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,ed25519_signature_base64,professional_project_update,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d764d821692459432e679d40,quantization_pair__61e1085845b80266e771560f,80c325b171e874bfbd17153790ee4ce3ad05a54fdc4caa3f8843248627cb652a,locked-dedup-cluster-ae9ee8b26103dc75c9112dfb
